Cluster_ID,Number,SiO2,TiO2,Al2O3,Fe2O3,MgO,CaO,Na2O,K2O,SR87_SR86,Nd143_Nd144,Pb206_Pb204,Pb207_Pb204,Pb208_Pb204,La,Ce,Nd,Sm,Gd,Yb,Lu,Ba,Hf,Nb,Rb,Sr,Ta,Th,Y,Zr
7,Hwi27,49.57241673,2.287006757,12.72276281,12.19851402,10.66239637,10.0648901,2.183988434,0.308024784,0.703576,0.512937,18.043,15.44,37.75,10.5,25.9,18.7,4.81,5.18,1.97,0.274,77.3,3.44,10.4,4.29,356,0.73,0.805,27.1,126
7,Hwi28,49.99019995,2.342044854,12.47761769,12.52412638,10.11564054,10.12560669,2.142721888,0.282041997,0.703707,0.512916,18.004,15.447,37.807,6.85,17.6,13.2,3.64,3.87,1.59,0.225,58,2.64,7.19,4.51,285,0.504,0.539,20.2,99.5
7,Hwi29,50.02551756,2.346506313,12.36159496,12.47032197,10.51434531,9.735504915,2.136818515,0.409390463,0.703634,0.512965,18.054,15.449,37.787,9.45,24.2,18,4.93,5.25,2.1,0.28,69.9,3.44,9.22,5.5,311,0.644,0.646,26.7,131
7,Hwi30,51.50185901,2.897982331,13.36681816,12.88103565,6.247207586,10.07775863,2.587126095,0.440212541,0.703603,0.512963,18.098,15.45,37.844,12,32,22.9,6.1,6.75,2.67,0.35,88.3,4.24,11.7,10.4,344,0.853,0.806,33.6,160
7,Hwi31,47.71130189,2.04305323,11.62737647,12.58436219,14.22125287,9.604353172,1.942903561,0.265396621,0.703512,0.513003,18.476,15.464,38.108,7.59,19.5,14.1,3.91,4.5,1.9,0.249,28.4,2.78,8.95,3,221,0.618,0.615,22,105
7,Hwi32,50.7257114,2.394342482,14.20441152,11.00521973,7.263849133,11.85047988,2.323623506,0.232362351,0.70353,0.512984,18.62,15.474,38.179,9.73,25.3,18.1,4.96,5.54,2.35,0.321,67.2,3.39,11.2,2.69,317,0.788,0.811,30.3,134
7,Hwi33,46.37312904,1.422983938,8.093851902,12.82255424,22.3741517,7.498418907,1.221142245,0.193768026,0.703494,0.512991,18.602,15.465,38.143,5.6,14.8,11.2,2.99,3.45,1.45,0.197,30.7,1.93,6.68,3.28,157,0.475,0.461,18.2,72.3
7,Hwi34,51.10540427,2.315261432,13.50236516,12.24161217,7.474701777,10.76796157,2.245404406,0.347289215,0.703553,0.513008,18.234,15.469,37.892,8.34,22.3,17.2,4.98,5.69,2.23,0.305,53.4,3.32,7.3,5.19,323,0.536,0.51,31.3,126
7,Hwi35,50.00240924,2.773429315,14.46217323,12.48771567,6.162055677,10.76090574,2.632236549,0.719074582,0.70375,0.512888,18.185,15.455,37.904,12.3,32,23.2,6.02,6.52,2.53,0.333,93.6,4.21,11.5,9.68,426,0.824,0.899,32.6,167
7,Hwi36,49.93430873,2.747292681,14.36039068,12.58476969,6.460666305,10.66714374,2.596342534,0.649085633,0.703746,0.51291,18.2,15.472,37.963,13,33.9,24.3,6.34,6.79,2.61,0.344,97.8,4.13,11.8,11.7,446,0.824,0.919,34.3,170
7,Hwi37,62.8842583,0.37136373,17.80482773,4.755518878,0.526098618,0.87683103,7.674850423,5.106251289,0.70367,0.51294,17.95,15.44,37.7,77.53,140.16,62.08,11.78,10.62,6.8,1.07,314,23.6,140,127,40,9.68,9.5,62,977
7,Hwi38,62.34763905,0.368739117,17.69947762,4.773123015,0.40971013,0.81942026,8.327358394,5.254532418,0.70377,0.51291,17.95,15.44,37.69,69.62,141.21,55.31,10.74,9.52,6.41,1.04,310,23.7,141,131,30,9.64,9.59,56,981
7,Hwi39,63.30935252,0.452209661,18.24254882,4.758478931,0.483042138,0.770811922,7.142857143,4.840698869,0.70388,0.51295,17.96,15.45,37.72,32.13,105.32,27.8,5.66,4.63,3.6,0.65,514,16.23,127,125,51,7.05,6.78,42,816
7,Hwi40,63.47022587,0.379876797,17.73100616,4.76386037,0.45174538,0.862422998,7.412731006,4.928131417,0.70384,0.51293,17.97,15.45,37.74,60.36,118.47,53.3,10.77,8.61,5.39,0.86,336,15.87,145,140,28,6.84,8.11,76,1005
7,Hwi41,62.81932902,0.461680517,17.88242536,4.647583872,0.543757053,0.933620601,7.817790089,4.893813481,0.70366,0.51295,17.95,15.44,37.69,67.32,134.23,54.21,10.19,8.07,5.43,0.87,522,20.16,127,130,48,7.55,7.8,69,861
7,Hwi42,62.80924146,0.460028624,17.92067062,4.630954815,0.54181149,0.920057248,7.820486608,4.896749131,0.70368,0.51295,17.94,15.43,37.66,67.24,133.83,54.42,10.03,8.23,5.44,0.88,533,20.04,129,130,47,7.61,7.68,67,864
7,Hwi43,63.69315854,0.532568619,17.83080705,3.861122491,0.532568619,0.829578042,7.712003277,5.008193363,0.70382,0.51292,17.99,15.46,37.77,73.48,146.94,63.86,12.25,10.24,6,0.96,455,16.34,119,131,28,7.02,8.54,71,794
7,Hwi44,63.82566092,0.55118914,17.87281821,3.950188833,0.520567521,0.867612534,7.441053384,4.970909462,0.70401,0.51293,17.98,15.45,37.76,71.57,148.47,61.5,12.19,10.31,6.19,1,432,16.36,127,133,24,7.28,8.12,73,849
7,Hwi45,64.08754624,0.54459515,17.99219071,3.904644472,0.513769009,0.822030415,7.131113851,5.004110152,0.70393,0.51295,17.98,15.45,37.74,68.17,131.73,54.25,10.32,8.72,6.1,1.02,466,19.2,120,131,32,8.2,9.96,62,787
7,Hwi46,63.86215461,0.548483908,18.00683018,3.901479872,0.517437649,0.683017696,7.244127083,5.236469005,0.70405,0.51294,17.99,15.45,37.74,69.83,135.52,58.03,10.88,8.34,5.56,0.91,464,16.26,123,167,43,6.99,9.62,61,814
7,Hwi47,49.36600584,2.307541252,12.69097763,12.57004778,10.10485395,10.53421039,2.146782212,0.279580939,0.703549,0.513019,18.397,15.476,37.936,9,21.8,16.1,5.23,5.87,2,0.29,51.4,3.57,8.7,3.53,310,0.62,0.57,27.1,127
7,Hwi48,49.45782739,2.311550894,13.27573176,12.52657194,8.584906809,11.23407759,2.27071781,0.338615814,0.70349,0.513043,18.531,15.497,38.037,9.7,23.2,16.8,5.29,5.82,2,0.28,68.1,3.59,9.8,3.95,344,0.67,0.63,26.9,129
7,Hwi49,49.74444608,2.601451763,13.55854011,12.5707588,7.568943273,11.24415195,2.354120152,0.357587871,0.703457,0.513009,18.388,15.48,37.935,11.5,27.5,19.8,6.18,6.81,2.25,0.32,79.4,4.17,12.2,4.66,372,0.82,0.77,30.6,153
7,Hwi50,50.9436966,2.3004263,13.84036757,11.45348734,7.173907275,11.7707799,2.27853643,0.238798578,0.703567,0.513023,18.445,15.493,37.98,8.8,21.4,16.4,5.34,5.92,2.08,0.3,51.7,3.59,8.2,2.9,325,0.56,0.55,27.6,127
7,Hwi51,48.87465264,2.482920779,12.46986923,13.15203326,10.24920758,9.425251681,2.572350139,0.77371469,0.703631,0.513004,18.469,15.493,37.989,17.1,40.3,26.9,7.93,8.06,2.61,0.38,143.1,5.72,17.2,10.61,397,1.16,1.18,35.5,218
7,Hwi52,46.13742823,1.943835876,9.983477229,13.9296602,16.78540677,9.135729412,1.745363152,0.339099127,0.70365,0.513008,18.513,15.498,38.018,10.2,21.5,17.4,5.27,5.63,1.78,0.25,73.1,3.22,9.2,5.25,296,0.63,0.57,26.2,118
7,Hwi53,45.83094757,2.41514541,12.08071084,14.0764425,12.82827958,10.3862217,2.152997972,0.229254414,0.703605,0.512996,18.41,15.481,37.929,13.4,31.2,20.8,6.01,6.31,1.93,0.28,127.6,3.96,14.2,0.57,402,0.99,0.9,26.4,147
7,Hwi54,48.4918195,3.171347061,13.13174812,14.49119734,7.193567635,10.18258466,2.690115321,0.647620355,0.703494,0.512988,18.387,15.473,37.926,18.7,42.4,26.8,7.64,8.05,2.32,0.35,168.3,5.18,20.8,10.24,469,1.39,1.39,33.2,193
7,Hwi55,47.10981703,3.335208285,13.49965258,15.22019654,6.908645733,10.77986964,2.809118883,0.337491315,0.703669,0.512998,18.505,15.494,38.013,16.3,38.2,27.4,8.16,8.76,2.58,0.38,130.8,5.51,16.5,2.15,458,1.12,1.04,36.7,200
7,Hwi56,58.84671754,1.157325517,18.07247182,7.176428969,1.657654015,3.234446859,7.105675443,2.74927983,0.703549,0.512972,18.508,15.483,38.023,77.4,145.9,77.7,17.33,14.72,5.19,0.78,722.3,16.83,88.4,49.04,1072,5.7,6.14,76.9,736
7,Hwi57,44.66396779,2.240214722,12.55923511,13.65400571,11.49676191,9.852935444,4.159682817,1.373196496,0.703289,0.513023,18.181,15.446,37.792,39.4,70.3,31.8,7.35,6.93,1.69,0.24,633.8,4.85,51,39.67,796,3.1,5.3,25.1,201
7,Hwi58,48.36725099,1.991710377,10.93389976,12.63784083,8.823146922,15.09538402,0.360128446,1.790638661,0.703706,0.512946,18.157,15.473,37.92,9.5,22,15.45,4.38,4.6,1.66,0.25,60,3,10.01,5,269,0.68,0.5,22,114
7,Hwi59,48.43055593,2.037815685,11.11717274,12.50765096,8.931660324,14.63993932,0.359262315,1.975942731,0.703707,0.512961,18.118,15.436,37.809,9.56,22.2,15.39,4.33,4.63,1.62,0.25,54,3,10.05,4.7,266,0.69,0.51,21,114
7,Hwi60,48.68444346,2.051338792,11.22261562,12.46957291,9.031865457,14.29962381,0.358486391,1.882053552,0.703726,0.512944,18.15,15.468,37.887,9.61,22.46,15.65,4.45,4.69,1.68,0.25,62,3.08,10.29,5.2,274,0.7,0.52,22,117
7,Hwi61,48.55315368,1.991975381,10.87710281,12.50661887,8.763495295,15.12425752,0.348944636,1.834451802,0.703743,0.512962,18.134,15.451,37.84,9.18,21.78,15.16,4.35,4.52,1.62,0.24,62,2.94,10.01,5.2,267,0.67,0.51,21,114
7,Hwi62,49.99447489,2.695146747,14.45036245,12.04473126,8.483247878,8.891000707,2.794598656,0.646437412,0.703562,0.512936,17.922,15.434,37.739,13.32,31.27,21.5,6.1,6.38,1.89,0.28,90,4.28,13.21,8.8,407,0.86,0.69,27,163
7,Hwi63,47.88818427,2.478870737,11.59471796,13.04961073,13.85368888,8.386179629,2.208993681,0.539754112,0.703564,0.513053,18.189,15.446,37.838,14.58,32.76,22.36,6.23,6.5,2.27,0.34,60,4.42,15.09,9.9,295,0.97,0.83,30,171
7,Hwi64,50.21659852,2.635650348,13.3473312,11.78030722,8.60316057,10.52270969,2.377058238,0.517184219,0.703558,0.513059,18.218,15.464,37.891,12.69,29.91,20.63,5.71,6.11,2.12,0.32,82,4.14,14.56,7.7,339,0.91,0.74,28,157
7,Hwi65,49.78825303,2.584199907,13.13052926,12.11724795,9.099576506,10.42659808,2.344737367,0.508857897,0.703518,0.513042,18.229,15.473,37.915,12.47,29.27,19.95,5.78,6.01,2.11,0.32,180,4.05,14.39,7.9,351,0.9,0.72,27,156
7,Hwi66,49.16071132,2.5826824,14.68838292,12.49792255,9.363470168,8.176832308,2.921721788,0.60827655,0.7038,0.512852,18.055,15.472,37.887,12.19,28.45,19.55,5.68,5.92,2.01,0.29,81,4,11.05,8.4,396,0.76,0.61,27,152
7,Hwi67,49.59216243,2.583340722,14.42282117,12.64518131,6.403493217,10.97171735,2.703032184,0.678251618,0.703721,0.512981,18.043,15.465,37.751,15.29,34.78,22.89,6.29,6.42,1.91,0.29,142,4.19,15.27,10.2,538,0.98,0.86,27,158
7,Hwi68,49.76967755,3.004205888,13.71920689,13.61906669,6.43901462,10.8151412,2.383336671,0.250350491,0.703548,0.513017,18.532,15.4782,38.0378,12.8,31.8,23.8,6.41,6.82,2.4,0.334,80.8,4.55,14.8,3.2,358,0.91,0.88,33.5,187
7,Hwi69,49.71545032,3.097192369,13.83212126,14.03035939,6.194384738,10.52444009,2.435656135,0.170395697,0.703524,0.513029,18.5325,15.4815,38.0418,12.5,32,24.2,6.71,7.1,2.56,0.351,89.1,4.66,14.4,2.1,349,0.895,0.913,35.3,191
7,Hwi70,48.85548722,2.927332874,14.187074,13.4888213,6.713882907,11.28971382,2.26793366,0.269754224,0.703527,0.513015,18.5412,15.4965,38.0761,13.1,34,24.4,6.47,6.79,2.29,0.317,85.9,4.57,15.1,3.47,396,0.934,0.946,32.6,190
7,Hwi71,50.23433742,2.939564434,13.59045201,13.78619926,6.050267894,10.46968155,2.557018378,0.372479055,0.703542,0.513039,18.5316,15.4816,38.0559,11.3,29,21.8,6.05,6.7,2.76,0.387,72.4,4.22,12.7,5.58,311,0.774,0.77,36.2,170
7,Hwi72,49.53081918,2.891799342,14.00871653,13.20599484,6.524059415,11.10691097,2.33145068,0.400249044,0.703572,0.513021,18.4945,15.4942,38.0259,13.2,34.7,25,6.84,7.05,2.31,0.328,110,4.6,14.5,5.83,419,0.927,0.931,33.3,187
7,Hwi73,47.36737357,1.840958847,11.24477566,11.84294907,14.72767077,11.04575308,1.612082882,0.318436125,0.703521,0.513006,18.4897,15.4929,38.0386,9.63,23.9,16.6,4.21,4.23,1.25,0.175,96.5,2.93,10.5,5.57,351,0.635,0.67,18.9,120
7,Hwi74,45.18870338,2.612816035,13.29432833,14.18751321,12.43340044,10.15094046,1.942093145,0.190204999,0.703498,0.513019,18.4232,15.4822,37.9557,11.5,28.7,20.3,5.2,5.29,1.62,0.228,121,3.67,15.4,0.78,421,0.958,0.857,23.8,154
7,Hwi75,45.76016391,1.874102201,11.34483258,12.92941216,17.01724887,9.46070844,1.473224725,0.140307117,0.703582,0.512974,18.4339,15.4948,37.968,9.84,23.9,17.7,4.55,4.57,1.39,0.192,81.4,3.11,10.4,0.5,320,0.662,0.672,20.1,126
7,Hwi76,46.18809561,2.099002388,13.19659875,13.35840382,12.92543576,9.942642891,2.028700873,0.261119914,0.703496,0.513008,18.4196,15.486,37.9567,13.3,29.2,22.6,5.64,6.06,1.82,0.261,119,3.48,14.2,1.24,403,0.86,0.888,31.8,146
7,Hwi77,45.7996769,2.100161551,13.19668821,13.77221325,13.19668821,9.723344103,1.978998384,0.232229402,0.703499,0.513016,18.4262,15.4874,37.9662,12.5,29,21.7,5.5,5.78,1.78,0.257,115,3.44,14,0.93,388,0.854,0.872,29.4,145
7,Hwi78,46.61450497,3.069515498,14.35449895,14.45480991,8.3559033,10.0310964,2.688333835,0.431337145,0.703501,0.513023,18.4357,15.4868,37.9651,24.2,48.5,35.3,8.28,8.22,2.36,0.34,185,5.36,22.1,2.09,492,1.35,1.48,36.8,229
7,Hwi79,45.89802653,2.671155507,12.08000177,14.04460785,12.29927573,10.02680015,2.292409577,0.687722873,0.703346,0.513021,18.3867,15.4812,37.9377,19.7,47.1,29.2,6.81,6.4,1.71,0.234,218,4.7,23,11.6,499,1.44,1.54,26.5,203
7,Hwi80,49.72761095,2.959739569,14.64921605,13.05142174,5.610550093,10.86234387,2.561121446,0.57799628,0.703498,0.513012,18.4568,15.484,37.9827,15.8,39.1,26.5,6.63,6.59,2.1,0.297,141,4.72,17.7,8.82,481,1.09,1.14,31,198
7,Hwi81,50.43707936,2.844607513,13.57653586,12.74216186,6.882756639,10.48327384,2.486545029,0.547039906,0.703595,0.512966,18.45,15.467,38.064,13.8,35.9,24.4,6.37,6.45,2.4,0.318,134,4.61,15.2,10.3,375,0.978,1.16,31.2,173
7,Hwi82,48.33114497,2.055588044,10.63543379,12.46372654,15.50131853,8.957200075,1.698094471,0.357493573,0.703582,0.512967,18.455,15.476,38.077,9.24,23.7,16.8,4.45,4.71,1.78,0.239,92.4,3.14,9.86,6.88,284,0.638,0.754,22.7,115
7,Hwi83,50.23241948,2.772471817,13.79279886,12.43361415,6.638032881,11.23894489,2.355110468,0.536607448,0.703509,0.512969,18.568,15.478,38.134,13.6,34.2,22.6,5.53,5.95,2.17,0.292,127,4.28,16.4,9.22,369,1.06,1.12,28,160
7,Hwi84,49.80845873,2.801912101,13.54257515,12.35579205,7.173689847,11.47591658,2.315055034,0.526600501,0.70346,0.512977,18.65,15.49,38.2,14.8,38,24,5.96,5.93,2.05,0.265,124,4.46,17.2,9.53,394,1.12,1.25,27.7,165
7,Hwi85,49.13003055,2.599946872,12.39208394,12.51826272,10.02125116,10.87793864,1.982334971,0.478151149,0.703459,0.51298,18.643,15.48,38.175,13.9,35.1,23.1,5.44,5.64,2.01,0.264,123,4.05,16,9.33,377,1.04,1.24,26.5,151
7,Hwi86,49.42654832,2.702702703,12.89518301,12.37658323,8.70649247,11.22967986,2.154183704,0.508626708,0.703464,0.512982,18.65,15.485,38.21,13.8,35.4,23,5.76,5.61,2.01,0.27,123,4.2,16.7,9.37,383,1.08,1.21,26.5,157
7,Hwi87,49.63942707,2.781562593,13.2996577,12.50540029,7.447409524,11.53501047,2.24319564,0.548336712,0.703591,0.512964,18.604,15.492,38.236,15.2,37.9,23.9,5.76,5.82,2.13,0.281,145,4.29,17.9,11.1,403,1.18,1.34,27.9,158
7,Hwi88,47.42120186,2.204251845,10.49501892,12.93205212,15.28082698,9.44253831,1.777302163,0.446807806,0.703534,0.51294,18.603,15.486,38.22,11.8,29.6,18.9,4.59,4.59,1.58,0.211,116,3.36,14.4,8.67,323,0.931,1.07,21.1,127
7,Hwi89,49.76527896,2.405752598,12.77434748,12.64732197,8.956954923,10.85571007,2.147283311,0.44735069,0.703508,0.51295,18.486,15.48,38.114,11.2,28.8,19.1,5.15,5.29,2.01,0.265,106,3.71,12.7,8.21,343,0.811,0.95,25.7,138
7,Hwi90,50.03707188,2.450063631,12.84789465,12.415205,8.804293698,10.95556908,2.041719692,0.448182371,0.703556,0.512963,18.465,15.477,38.089,12.3,31.1,21.3,5.36,5.74,2.21,0.289,119,3.76,12.7,8.63,365,0.821,1.01,28.2,139
7,Hwi91,50.82336569,2.425366953,13.30969815,12.43828899,7.375501143,11.0234916,2.196746297,0.407541168,0.703574,0.512971,18.406,15.469,38.063,10.8,28.1,19.6,5.2,5.56,2.21,0.293,96.8,3.65,11.5,7.28,316,0.747,0.878,29.1,134
7,Hwi92,49.39774983,1.8663137,10.88021178,12.34281932,14.69225678,8.686300463,1.816677697,0.317670417,0.703755,0.512906,18.276,15.475,37.984,7.05,18.9,13.8,3.93,4.25,1.76,0.236,66.8,2.89,7.52,5.24,263,0.494,0.543,22,106
7,Hwi93,51.59178519,2.19327396,13.76777881,12.24910275,6.789179848,10.53768443,2.402631929,0.468563073,0.70389,0.512837,18.074,15.46,37.872,9.76,25.3,18.1,4.69,5.03,2.04,0.272,98.7,3.47,9.01,7.45,368,0.584,0.651,26.7,129
7,Hwi94,50.53518687,2.04858875,12.80118141,12.48029135,9.573404988,10.01310209,2.148519909,0.399724634,0.703809,0.512884,18.104,15.463,37.853,8.69,23,16.6,4.65,4.85,1.99,0.278,91.2,3.14,8.09,6.81,325,0.525,0.602,25.3,118
7,Hwi95,51.8761009,2.063877164,13.76915152,11.98112267,6.999235601,10.61849845,2.273256007,0.418757686,0.703915,0.512839,18.079,15.462,37.875,9.12,23.4,16.9,4.58,4.88,2.1,0.288,85,3.19,8.07,6.77,338,0.529,0.582,27.1,118
7,Hwi96,51.67354779,2.096350429,13.61137483,12.21160003,7.153423266,10.60097587,2.285121321,0.367606473,0.703786,0.512903,18.106,15.458,37.847,8.05,21.5,16,4.37,4.83,2.04,0.278,73.8,3.22,7.6,5.79,307,0.498,0.536,26.7,119
7,Hwi97,51.59996021,2.089067215,13.61872865,12.24922903,7.212255861,10.59455516,2.268130119,0.368073747,0.70376,0.512914,18.102,15.46,37.856,7.86,20.7,15.6,4.41,4.71,2,0.262,73,3.2,7.54,5.62,302,0.496,0.54,24.5,117
7,Hwi98,52.00281096,2.630258006,13.65324767,12.95050698,6.164039755,10.0391527,2.15841783,0.401566108,0.704049,0.512873,18.009,15.438,37.797,11.6,27.6,21.3,5.9,6.2,2.33,0.332,98.5,4.1,11.2,5.2,304,0.74,0.72,31.6,161
7,Hwi99,50.33658194,1.527177735,11.85572189,12.25761077,13.9656385,8.218627549,1.657791621,0.180849995,0.7043,0.512796,17.867,15.414,37.685,6.7,16.7,12.1,3.4,3.8,1.62,0.234,71.2,2.4,6.34,3,208,0.42,0.43,20.6,95
7,Hwi100,48.62155388,2.085213033,12.63157895,13.08270677,12.23057644,9.463659148,1.794486216,0.090225564,0.704091,0.512862,18.06,15.436,37.817,6.5,14.1,13.2,3.9,4,1.52,0.219,39,3.1,8.93,0.232,247,0.59,0.53,19.2,123
7,Hwi101,49.14078987,3.195658728,14.37041503,14.82263089,5.547181188,10.03919204,2.602753492,0.281378756,0.70409,0.512828,17.998,15.424,37.778,16.5,40.5,27.3,7,7.3,2.71,0.379,103,5.1,16.7,3.1,394,1.11,1.19,37.2,204
7,Hwi102,49.04029746,2.462064114,14.57139986,13.76746056,8.903627776,8.722741433,2.381670184,0.150738619,0.704139,0.512852,17.945,15.423,37.76,11,26.5,20.7,5.7,6.2,2.17,0.319,75,3.9,9.55,0.38,311,0.64,0.67,32,154
7,Hwi103,49.89939638,2.3138833,13.68209256,12.67605634,9.144869215,9.849094567,2.253521127,0.181086519,0.704139,0.51286,17.952,15.427,37.758,10.2,26.4,19.6,5.7,5.8,2.05,0.299,104,3.8,9.11,1.46,331,0.62,0.63,29,148
7,Hwi104,51.10887097,2.358870968,13.70967742,12.19758065,7.197580645,10.78629032,2.348790323,0.29233871,0.70419,0.512832,18.029,15.448,37.908,11.4,28.9,20,5.3,5.6,2.05,0.303,99,3.8,11.7,3.9,368,0.79,0.77,27.8,150
7,Hwi105,47.64060837,3.374006041,14.09884393,13.71547171,6.414874842,11.29295587,2.746399276,0.716839955,0.703544,0.512973,18.6817,15.499,38.2748,17.8,43.2,27.5,6.95,7.2,2.47,0.34,154,4.98,21.4,9.44,490,1.3,1.37,29.2,189
7,Hwi106,47.71580648,3.439423525,13.78742975,13.8766367,6.779728216,11.09139748,2.606825323,0.70275253,0.703543,0.512964,18.6697,15.4902,38.2488,19.3,46.8,30.6,7.64,7.84,2.69,0.38,204,5.52,24,12.65,512,1.43,1.5,32.7,211
7,Hwi107,46.03588157,4.050286549,14.24330974,15.13303544,6.443637691,10.39296402,2.870437681,0.830447315,0.703637,0.512972,18.6785,15.496,38.2528,18.1,44.1,28.8,7.09,7.37,2.66,0.37,159,5.31,23.2,11.61,478,1.4,1.43,31.5,217
7,Hwi108,47.83879895,3.537592428,13.88068778,13.73747433,6.543752809,10.95582857,2.786052332,0.719812809,0.703545,0.512967,18.6747,15.4876,38.2458,17.6,43.1,27.6,6.86,7.07,2.59,0.37,152,5.11,22.2,12.21,531,1.34,1.39,30,212
7,Hwi109,44.98953732,2.261932441,12.44561066,13.41880626,12.18653469,11.17015976,2.630617464,0.896801408,0.703451,0.513075,18.242,15.541,38.001,22.44,43.79,23.51,5.73,5.59,1.45,0.21,359,3.02,32.28,22.2,540,1.93,1.89,21.81,115
7,Hwi110,45.31151038,1.980066002,12.64042135,13.46711557,11.63038768,11.37037901,2.84009467,0.760025334,0.703378,0.513075,18.021,15.349,37.509,26.89,51.4,26.72,6.3,5.99,1.5,0.22,374,2.76,31.62,17.9,609,1.76,2.32,22.41,106
7,Hwi111,46.27576679,1.880077369,13.39928157,13.20806853,11.59878419,10.36529428,2.636087317,0.636639956,0.703467,0.51307,18.116,15.462,37.759,13.18,27.42,16.3,4.31,4.42,1.4,0.22,254,2.36,19.76,15.7,427,1.24,0.99,19.02,84
7,Hwi112,43.20089726,2.202358699,12.59218978,14.54644326,12.98983788,11.17493118,2.773340584,0.520001359,0.703426,0.513067,18.094,15.431,37.708,28.52,54.61,28.46,6.72,6.36,1.43,0.21,430,2.95,34.77,12.3,768,1.86,2.5,23.98,119
7,Hwi113,41.06626806,3.139013453,11.00149477,14.94768311,12.51619332,12.07772795,3.667164923,1.58445441,0.703633,0.513002,18.002,15.419,37.652,52.44,101.39,51.79,11.48,9.75,1.31,0.19,818,5.39,74.09,41,985,4.03,4.37,27.56,239
7,Hwi114,40.42318492,3.168872844,10.94063377,15.64380265,12.6654633,12.244284,3.620136382,1.293622142,0.703624,0.513041,18.02,15.432,37.695,51.53,99.43,51.08,11.45,9.78,1.28,0.18,720,5.21,66.45,29.4,962,4.03,4.34,25.63,219
7,Hwi115,48.14467151,3.72535936,16.28572398,13.79762726,4.814467151,7.65429027,4.101966727,1.475893736,0.703662,0.512985,18.419,15.489,37.985,40.6,91.4,61.9,14.3,13.53,3.6,0.49,486,9.81,42.8,26.1,912,2.63,2.83,57.1,429
7,Hwi116,47.94451195,4.121101661,16.75779668,15.036452,3.564196031,6.804374241,4.404617254,1.366950182,0.703635,0.512998,18.402,15.503,37.986,39.7,83.6,58.9,14,13.69,3.42,0.46,419,8.87,38.3,23.6,823,2.36,2.62,55.2,376
7,Hwi117,48.14835628,3.752739534,15.57740938,14.27367238,5.047485249,7.808935094,4.056195561,1.335206519,0.703638,0.512992,18.378,15.474,37.897,34.6,79.3,52.6,12.8,11.99,3.17,0.42,460,8.75,38.4,24.1,799,2.34,2.6,50.6,378
7,Hwi118,46.95988772,4.176475915,15.78911626,15.1666063,4.583936979,8.098288664,4.003304962,1.222383194,0.703636,0.513001,18.409,15.51,38.012,31.5,74.5,50.5,12.3,11.58,3.29,0.45,354,8.16,35.8,19.8,828,2.24,2.29,48.7,343
7,Hwi119,47.82125164,3.771105045,16.00444849,13.78020423,4.974218987,7.633201901,4.57992114,1.435648569,0.703662,0.513,18.423,15.492,37.983,36.2,75.5,56.1,13.2,12.5,3.32,0.45,378,9.1,39,24.8,793,2.4,2.59,54.1,389
7,Hwi120,45.60590705,4.640776915,15.03491441,15.81450257,5.7032442,8.519784834,3.648472564,1.032397456,0.703631,0.512984,18.371,15.469,37.878,27.4,65,42.9,10.4,10.01,2.77,0.37,304,7.34,31.8,21.9,772,1.96,2.04,42.5,308
7,Hwi121,44.60743457,4.350725121,15.60260043,16.20603434,6.411068511,8.571428571,3.380563427,0.870145024,0.703622,0.513005,18.426,15.487,37.957,24.1,60.4,41.5,10.4,9.97,2.8,0.38,238,7.07,26.1,14.8,730,1.68,1.68,41.5,296
7,Hwi122,54.66124784,2.962946145,13.6908546,12.47048406,4.117473436,7.693442921,3.197938425,1.205612569,0.703762,0.512932,18.092,15.447,37.777,27.7,68,48,12,12.04,4.11,0.58,210,9.15,24.4,19.3,399,1.52,2.04,57.5,376
7,Hwi123,50.91608462,2.480008098,14.07025003,12.75432736,6.630225731,10.62860613,2.176333637,0.344164389,0.703815,0.512933,18.08,15.469,37.849,11.2,29.4,21.7,5.9,6.19,2.22,0.32,84,3.99,10.6,5.5,370,0.7,0.71,30.9,162
7,Hwi124,48.54007249,3.403141361,15.63632702,14.93153443,5.235602094,9.42408377,2.688280306,0.140958518,0.703968,0.512867,18.105,15.47,37.912,18.1,44.7,34.7,9.1,9.38,3.19,0.44,92,6.68,18.5,0.4,414,1.2,1.35,45.1,269
7,Hwi125,50.46305617,2.909200725,14.03261526,12.85484196,6.180793235,10.4086974,2.617274008,0.53352124,0.703592,0.512996,18.234,15.485,37.874,14.2,36.1,25.6,6.9,7,2.36,0.33,151,4.81,15.6,7.6,438,1,1.01,33.1,193
7,Hwi126,53.36327906,3.466591802,13.23975295,12.83997754,4.679393599,8.742279618,2.64795059,1.020774846,0.703757,0.512949,18.118,15.464,37.834,22.6,57.7,41.8,11.2,11.63,4.05,0.58,235,7.33,20.2,18.3,411,1.28,1.52,58.7,303
7,Hwi127,51.1546724,2.970596133,13.89634801,13.28880236,5.57867884,9.888560687,2.587943072,0.634398496,0.70372,0.512958,18.237,15.487,37.921,14.5,35.6,26.2,6.9,6.96,2.35,0.32,142,5.01,15.4,10.6,437,0.98,1.02,32.9,200
7,Hwi128,51.3570634,3.243604004,13.21468298,13.91434928,5.426028921,9.500556174,2.68298109,0.660734149,0.703733,0.512949,18.123,15.465,37.816,16.2,37.8,30.9,8.4,8.89,3.16,0.45,144,5.42,15.9,11.5,387,1.01,1.08,44.1,220
