SiO2,TiO2,Al2O3,FeO*,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Ga,Cu,Zn,Pb,La,Ce,Th,U,Formation,Member,MemberID,Source,FormationID,Polarity
50.55,3.161,13.37,13.7,nan,nan,0.233,5.2,9.2,2.72,1.09,0.772,50,110,39,372,473,24,288,175,44,18,23,36,135,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.18,3.201,13.29,14.19,nan,nan,0.234,5.12,9.35,2.53,1.14,0.776,34,97,43,361,426,25,288,176,47,18.6,22,49,143,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.77,3.174,13.7,13.48,nan,nan,0.213,4.8,9.45,2.58,1.06,0.773,41,104,38,372,470,23,294,176,45,19.4,24,37,133,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.73,3.026,13.85,13.24,nan,nan,0.221,4.21,8.98,2.85,1.27,0.632,25,72,40,400,504,29,311,177,43,17.7,16,43,143,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.16,3.212,13.91,12.79,nan,nan,0.209,4.48,9.64,2.69,1.13,0.783,48,110,36,388,593,28,299,178,47,19,23,37,137,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.4,3.102,13.19,14.9,nan,nan,0.228,4.23,8.22,3.18,1.19,0.675,1,25,41,386,570,30,320,179,42,17.4,9,23,146,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.25,3.106,13.42,14.66,nan,nan,0.226,4.08,8.47,3.05,1.13,0.616,1,25,42,416,543,31,325,179,41,16.2,11,24,156,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.45,2.929,13.76,13.92,nan,nan,0.218,4.4,8.74,2.72,1.25,0.617,38,84,43,410,510,29,309,179,43,16.7,22,29,129,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.79,3.206,13.81,13.31,nan,nan,0.212,4.78,9.44,2.54,1.12,0.784,39,102,37,359,650,23,298,179,47,19.8,24,38,137,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
49.82,3.3,14.15,12.67,nan,nan,0.21,4.83,10.31,2.83,1.1,0.77,27,97,44,364,483,23,310,179,43,17.1,24,27,129,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.4,3.086,13.1,14.79,nan,nan,0.228,4.2,8.26,3.1,1.33,0.665,0.5,21,39,382,564,34,328,180,43,15.4,10,27,138,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.5,3.11,13.3,14.81,nan,nan,0.222,4.27,8.34,3,1.37,0.618,1,24,41,406,542,36,322,180,42,16.2,8,22,138,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
49.88,3.011,13.57,13.97,nan,nan,0.229,5.42,9.81,2.79,1.11,0.729,36,102,39,348,506,29,272,180,47,16.9,138,24,279,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.95,3.096,13.59,14.65,nan,nan,0.224,4.24,8.45,3.04,1.31,0.61,1,23,41,417,530,36,324,180,43,16.7,11,24,144,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.94,3.211,13.79,12.81,nan,nan,0.209,4.9,9.59,2.63,1.12,0.796,31,95,41,378,588,25,302,180,49,18.3,22,38,132,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.01,2.955,13.4,13.84,nan,nan,0.219,4.56,8.41,3.07,1.28,0.564,12,57,39,418,575,33,314,181,41,15.6,18,23,138,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.58,2.632,13.41,13.97,nan,nan,0.23,5.74,9.44,2.68,0.97,0.725,33,99,41,320,510,25,290,181,48,16.3,35,23,197,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.65,3.053,14.29,12.39,nan,nan,0.184,3.83,9.07,2.74,1.16,0.627,32,76,40,425,541,27,314,181,43,17.7,21,35,141,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.46,3.115,13.22,14.62,nan,nan,0.223,4.23,8.36,3.06,1.32,0.632,2,22,38,416,562,37,324,182,43,15.6,13,24,147,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.85,3.17,13.24,14.15,nan,nan,0.215,4.14,8.73,2.89,1.07,0.547,3,32,45,457,549,20,324,182,39,15.7,26,23,142,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.7,3.26,13.76,12.89,nan,nan,0.213,5.01,9.4,2.81,1.18,0.79,37,100,41,359,470,24,291,182,43,19.4,22,33,145,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.71,3.108,13.23,14.9,nan,nan,0.23,4.19,8.19,3.14,1.26,0.679,0.5,25,39,390,564,35,323,183,45,16.1,12,23,141,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.62,3.133,13.27,14.62,nan,nan,0.231,3.96,8.33,3.02,1.27,0.699,1,24,41,383,546,36,324,183,44,16.1,9,25,144,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.74,2.934,13.3,14.3,nan,nan,0.22,4.49,8.31,2.99,1.39,0.558,4,49,44,414,541,37,312,183,44,16.7,12,25,137,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.68,3.252,13.34,14.51,nan,nan,0.212,3.8,8.44,3.09,1.42,0.64,2,25,42,419,552,46,326,183,45,16.7,13,23,137,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.53,3.148,13.34,14,nan,nan,0.223,4.27,8.71,2.6,1.45,0.727,19,46,38,421,543,33,307,183,44,17.8,26,23,137,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.18,3.134,13.39,14.43,nan,nan,0.23,3.97,8.36,3.12,1.32,0.712,0.5,22,41,386,586,37,333,183,45,16.9,5,25,143,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.49,3.142,13.48,13.94,nan,nan,0.226,4.37,8.56,2.61,1.47,0.704,16,44,40,410,509,30,308,183,45,20.2,22,24,132,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.51,3.17,13.55,14.59,nan,nan,0.219,3.94,8.37,3.15,1.16,0.636,0.5,27,37,437,556,31,325,183,44,16.4,11,21,151,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.13,3.26,13.71,13.59,nan,nan,0.22,4.96,9.36,2.89,1.09,0.79,30,94,44,352,501,23,298,183,44,16.7,24,30,140,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.64,3.249,13.42,14.32,nan,nan,0.241,5.12,9.36,2.72,1.01,0.763,29,93,39,363,505,27,283,184,47,17.7,80,24,139,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.32,3.29,13.7,13.8,nan,nan,0.22,4.67,9.43,2.71,1.07,0.78,29,90,44,361,587,26,302,184,46,17.1,20,31,143,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.29,3.299,14.25,12.44,nan,nan,0.221,4.15,9.79,2.67,1.09,0.808,50,119,41,389,451,27,300,184,49,19.4,21,39,138,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.31,3.147,13.14,14.49,nan,nan,0.233,4.21,8.63,2.67,1.48,0.7,19,49,38,418,587,32,310,185,45,18.2,22,34,136,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.29,3.196,13.42,14.73,nan,nan,0.199,4.13,8.64,2.62,1.09,0.689,17,47,40,392,560,27,315,185,45,17.3,21,23,132,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.62,3.165,14.76,11.64,nan,nan,0.177,3.73,9.33,2.83,1.11,0.632,19,74,41,452,521,30,339,185,45,18.7,24,25,131,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.1,3.18,13.48,14.68,nan,nan,0.221,4.07,8.53,2.97,1.08,0.622,1,25,42,423,498,31,329,186,43,15.9,11,24,144,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.01,3.16,13.59,13.6,nan,nan,0.209,4.02,8.59,2.84,1.27,0.701,28,58,39,424,561,29,313,186,45,17.7,23,26,136,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
49.9,3.31,13.4,14.33,nan,nan,0.25,4.97,9.26,2.78,0.98,0.81,30,87,43,367,625,24,314,187,46,17.1,24,31,134,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.09,3.243,13.78,13.42,nan,nan,0.211,3.85,8.83,2.6,1.26,0.713,12,44,39,433,515,34,329,187,48,19.7,22,29,136,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.83,3.114,13.36,13.99,nan,nan,0.21,4.13,8.44,2.88,1.46,0.594,3,28,43,460,576,31,319,188,42,15.5,22,8,142,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.14,3.239,13.98,12.83,nan,nan,0.193,3.94,8.94,2.75,1.28,0.708,13,40,42,432,659,30,324,188,46,19.1,20,24,135,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.93,13.13,3.085,14.42,nan,nan,0.218,4.36,8.31,3.21,1.33,0.612,0.5,28,40,444,579,34,304,189,45,17.6,11,25,141,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.52,3.07,13.03,14.51,nan,nan,0.22,4.36,8.14,3.03,1.47,0.63,2,26,41,445,579,34,310,189,40,16.6,23,4,142,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.61,3.114,13.25,14.14,nan,nan,0.227,4.26,8.26,2.92,1.58,0.64,2,24,44,434,563,37,312,190,42,15.7,23,11,141,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.8,3.124,13.13,14.41,nan,nan,0.211,4.11,8.18,3.08,1.31,0.642,0.5,24,40,422,579,29,308,191,42,16.2,22,6,140,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.16,3.124,13.21,14.03,nan,nan,0.211,4.03,8.22,3.06,1.33,0.637,1,27,38,447,570,30,309,191,41,17.7,22,8,144,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.19,3.24,13.31,14.2,nan,nan,0.222,4.39,8.52,2.79,1.43,0.7,7,35,43,416,576,34,308,191,44,16.1,23,16,139,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.07,3.26,13.35,14.13,nan,nan,0.228,4.43,8.56,2.94,1.34,0.7,6,33,47,412,553,32,305,191,43,16.5,22,19,138,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.01,3.28,13.42,13.97,nan,nan,0.24,4.2,8.84,2.83,1.49,0.72,8,31,42,424,544,34,309,191,42,16.3,25,19,143,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.1,3.27,13.43,13.94,nan,nan,0.224,4.4,8.65,2.95,1.32,0.71,10,36,38,406,545,33,307,191,42,16.6,24,13,143,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.69,3.296,13.9,12.46,nan,nan,0.211,3.67,8.87,2.73,1.43,0.732,16,43,43,428,546,33,319,191,45,19.3,23,30,143,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.65,13.03,3.068,14.8,nan,nan,0.231,4.42,8.17,3.12,1.3,0.614,3,31,38,431,582,31,305,192,45,17,14,22,147,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.77,3.086,13.02,14.45,nan,nan,0.243,4.25,8.19,2.95,1.44,0.607,0.5,25,40,437,533,35,308,192,41,15.2,21,9,141,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.24,3.13,13.22,14.22,nan,nan,0.201,4.05,8.07,2.92,1.34,0.61,0.5,26,47,462,545,41,310,192,41,15.3,20,44,160,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.9,3.172,13.42,13.58,nan,nan,0.219,4.11,8.41,3,1.54,0.652,5,24,44,433,603,36,322,192,43,16.2,27,11,150,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.02,3.264,13.82,12.56,nan,nan,0.494,4.01,8.93,2.88,1.29,0.732,36,56,40,433,688,31,332,192,47,17.6,26,26,139,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.59,13.19,3.11,14.5,nan,nan,0.217,4.18,8.61,2.92,1.4,0.614,1,27,41,429,554,38,312,193,47,16.8,14,22,145,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.9,3.062,12.99,14.38,nan,nan,0.22,4.24,8.2,2.92,1.49,0.611,3,25,39,446,579,33,315,193,41,16.7,23,20,147,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.12,3.17,13.34,13.94,nan,nan,0.207,4.04,8.31,2.85,1.38,0.65,0.5,21,48,444,602,39,323,194,48,17.1,26,12,146,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.03,3.17,13.45,13.47,nan,nan,0.209,4.15,8.43,3.08,1.36,0.65,8,24,43,452,592,31,324,194,46,17.5,27,8,145,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.49,3.217,13.55,12.86,nan,nan,0.205,3.94,8.58,2.97,1.53,0.655,3,26,41,431,555,37,325,195,45,16.4,22,10,152,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.55,3.17,13.2,14.94,nan,nan,0.194,4,8.39,2.79,1.16,0.61,1,26,43,445,530,31,321,196,42,17.3,21,22,141,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.13,3.23,13.38,13.4,nan,nan,0.28,3.97,8.48,2.95,1.52,0.66,5,24,36,448,655,35,323,196,48,17.5,25,11,148,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.47,3.2,13.62,12.63,nan,nan,0.211,4.15,8.48,3.26,1.31,0.66,4,25,44,446,667,33,336,197,49,16.8,26,8,148,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
51.23,3.31,13.53,13.58,nan,nan,0.222,4.3,8.77,2.99,1.35,0.73,10,33,41,431,613,30,317,198,47,17.3,24,25,146,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.35,3.26,13.75,12.68,nan,nan,0.2,4.03,8.59,3.11,1.33,0.69,5,23,44,449,624,31,328,199,45,17.8,27,15,145,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
52.01,3.164,13.37,13.71,nan,nan,0.244,4.02,8.41,3.05,1.37,0.637,6,29,43,442,649,34,318,203,46,17.1,22,15,153,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
49.99,3.595,12.74,14.85,nan,nan,0.242,4.61,9.32,2.87,1.13,0.763,6,25,42,406,567,25,291,207,51,19.4,8,25,171,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.4,3.533,12.97,14.82,nan,nan,0.239,4.36,8.91,2.87,1.11,0.82,7,25,44,427,606,21,301,223,55,19.3,21,25,163,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
55.04,2.517,13.45,13.23,nan,nan,0.248,2.62,6.42,3.64,1.89,0.948,0.5,5,39,163,1040,49,331,244,66,22.7,23,12,168,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
55.32,2.496,13.38,12.37,nan,nan,0.229,2.89,6.8,3.67,1.9,0.95,0.5,6,39,160,1021,44,327,245,66,21.7,24,5,159,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
55.04,2.466,13.29,13.23,nan,nan,0.226,2.74,6.54,3.62,1.91,0.949,0.5,6,38,154,1015,50,328,248,65,23.1,24,9,157,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
54.53,2.494,13.46,13.16,nan,nan,0.269,2.85,6.88,3.57,1.82,0.976,0.5,5,37,159,1070,38,339,249,65,23.1,22,12,166,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
54.73,2.647,14.3,11.59,nan,nan,0.251,2.93,7.13,3.7,1.71,1.01,1,3,39,173,1156,28,356,257,70,22.4,24,11,171,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.25,3.88,13.34,15.12,nan,nan,0.3,3.98,9.52,2.26,0.46,0.89,0.5,24,36,426,317,13,245,264,61,27.5,23,7,147,nan,nan,nan,nan,nan,Wanapum,Undifferentiated,47,Reidel2002,4,
50.2,1.362,16.31,9.45,nan,nan,0.156,8.41,11.14,2.29,0.51,0.169,133,280,35,233,203,10,246,104,21,9,17,87,74,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
50.88,1.455,16.14,8.91,nan,nan,0.159,8.2,11.27,2.3,0.52,0.175,121,289,31,256,172,10,241,107,25,9.7,17,93,82,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
50.57,1.403,16.19,9.8,nan,nan,0.159,7.67,11.26,2.38,0.38,0.18,112,286,32,250,231,7,249,107,23,10.7,16,73,84,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
50.25,1.406,16.26,9.49,nan,nan,0.154,8.24,11.14,2.38,0.51,0.173,126,279,34,243,220,7,246,109,24,10,17,104,90,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
50.29,1.399,16.3,9.52,nan,nan,0.158,8.34,11.07,2.27,0.48,0.174,135,278,38,242,224,8,246,109,22,10,16,100,96,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
50.15,1.75,15.76,10.4,nan,nan,0.154,6.98,11.52,2.52,0.35,0.41,68,293,42,253,335,6,272,110,25,12.8,19,41,98,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
50.41,1.39,16.2,9.56,nan,nan,0.16,8.14,11.1,2.36,0.5,0.177,129,281,36,248,235,8,249,110,25,9,15,106,94,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
50.84,1.409,15.95,9.79,nan,nan,0.148,7.65,11.17,2.41,0.45,0.182,108,271,34,253,288,8,251,111,24,10.7,18,82,81,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.3,1.434,16.22,8.82,nan,nan,0.154,7.89,11.13,2.29,0.57,0.195,139,272,32,238,236,12,262,114,25,11.5,19,93,87,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
50.18,1.514,16,9.91,nan,nan,0.165,8.03,11.11,2.42,0.47,0.199,118,258,34,264,232,8,247,116,25,11,21,79,83,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
49.55,1.812,15.42,10.71,nan,nan,0.169,7.75,11.21,2.54,0.39,0.443,70,280,31,240,649,10,269,117,27,15.3,21,55,93,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
53.2,1.635,14.51,10.61,nan,nan,0.175,6.9,10.43,2.48,0.73,0.229,40,99,27,278,245,16,228,135,29,14.4,19,49,97,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
53.02,1.693,15.28,9.3,nan,nan,0.176,5.34,11.86,2.36,0.73,0.234,41,112,38,295,620,19,240,136,30,15.5,20,55,94,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
54.9,1.606,14.51,10.41,nan,nan,0.168,6.41,9.93,2.53,0.81,0.24,36,93,25,266,277,21,234,138,31,13.3,20,47,95,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
54.39,1.694,14.19,10.9,nan,nan,0.192,4.7,8.68,3.01,1.15,0.287,15,50,36,301,500,33,308,157,34,13.6,19,28,112,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.79,2.444,14.22,12.07,nan,nan,0.219,5.3,9.78,2.71,1.01,0.448,24,48,34,313,425,25,257,168,35,21,18,57,125,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.79,2.409,14.01,12.4,nan,nan,0.209,5.59,9.46,2.66,1.02,0.453,20,50,32,317,470,24,257,169,35,21,23,52,116,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
52.46,2.491,14.27,11.47,nan,nan,0.19,5.26,9.67,2.83,0.9,0.455,23,47,34,334,731,24,266,173,38,22,20,67,124,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
49.53,2.537,14.38,10.94,nan,nan,0.229,6.61,12.25,2.42,0.48,0.615,73,252,41,318,399,9,241,177,43,22.5,18,57,117,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.48,2.943,14.03,13.17,nan,nan,0.213,4.4,8.8,2.79,1.5,0.669,17,25,28,320,525,33,355,178,38,31.2,23,7,130,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.14,3.27,14.09,12.75,nan,nan,0.221,4.19,9.87,2.61,1.05,0.8,34,105,41,376,1392,29,324,181,46,18.5,23,43,142,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.09,2.742,13.79,13.24,nan,nan,0.214,5.27,9.11,2.83,1.1,0.614,25,72,39,352,528,32,323,190,43,24.6,22,16,119,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.26,2.682,13.94,12.84,nan,nan,0.215,5.43,9.1,2.89,1.05,0.601,29,76,37,347,527,25,315,190,42,26.5,27,17,124,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
54.69,2.068,14.02,11.58,nan,nan,0.166,4.83,8.16,2.71,1.47,0.312,18,45,30,295,386,44,210,193,41,24.7,22,29,104,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
54.42,2.07,14.05,11.58,nan,nan,0.188,4.73,8.46,2.82,1.37,0.305,20,51,31,298,472,45,226,198,40,22,24,47,113,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
54.65,2.098,14.29,10.96,nan,nan,0.185,4.72,8.57,2.66,1.54,0.328,20,58,31,295,675,46,228,200,43,23,24,56,119,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
54.4,3.026,13.26,13.34,nan,nan,0.188,3.84,7.62,3,1.65,0.408,3,13,19,347,576,47,258,208,40,24.8,24,9,128,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
53.81,3.083,13.09,13.61,nan,nan,0.192,3.81,7.54,3.02,1.71,0.408,0.5,14,21,365,591,44,257,212,43,24.8,23,14,303,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
54.37,1.895,14.29,11.48,nan,nan,0.191,4.32,8.41,2.65,1.88,0.517,29,32,31,270,869,39,277,222,43,19.9,21,20,116,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
55.2,1.863,14.67,10.46,nan,nan,0.157,4.28,8.29,2.79,1.74,0.538,32,42,33,267,833,40,277,224,43,19.7,20,19,117,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
54.6,1.875,14.63,11.06,nan,nan,0.17,4.34,8.41,2.71,1.71,0.502,29,36,33,278,878,40,283,228,44,20.4,22,22,119,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
52.14,3.484,12.86,14.7,nan,nan,0.215,4.1,8.56,2.26,1.12,0.552,11,21,34,393,471,31,235,234,53,29.4,22,7,147,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.59,3.538,13.2,14.69,nan,nan,0.208,3.93,8.65,2.53,1.11,0.55,12,34,35,418,426,31,239,236,50,28.7,20,13,148,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.51,3.381,13.18,14.79,nan,nan,0.219,4.13,8.53,2.43,1.28,0.53,10,34,33,398,452,32,234,238,46,28,23,41,161,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.62,3.48,12.98,14.59,nan,nan,0.212,4.33,8.52,2.54,1.19,0.538,14,41,33,386,448,34,231,240,48,29,19,31,155,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
52.55,3.622,13.48,12.89,nan,nan,0.202,3.93,8.94,2.54,1.27,0.566,17,31,41,425,488,33,247,240,53,28.5,22,19,150,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.54,3.5,13.59,13.14,nan,nan,0.187,3.33,10.38,2.73,1.06,0.543,2,26,41,401,2107,27,317,240,48,27.5,24,8,148,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
49.99,3.094,13.46,14.58,nan,nan,0.239,5.04,9.14,2.7,1.08,0.687,25,53,39,396,586,22,233,244,51,31,21,38,144,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
51.43,3.505,13.23,14.36,nan,nan,0.206,4.02,8.7,2.6,1.4,0.555,14,41,33,399,573,32,243,246,50,29,24,48,159,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
48.4,3.376,13.35,14.28,nan,nan,0.211,6.07,10.42,2.62,0.51,0.767,33,181,44,360,496,5,253,246,55,28.4,25,37,147,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
50.85,3.146,13.8,14.1,nan,nan,0.186,4.45,8.71,2.98,1.08,0.689,23,56,38,396,567,24,238,247,50,33,25,75,154,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
48.59,3.349,13.21,14.24,nan,nan,0.222,6.03,10.3,2.62,0.66,0.776,25,176,40,358,493,10,248,248,56,28.4,23,32,149,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
48.6,3.35,13.19,14.36,nan,nan,0.219,6.09,10.07,2.58,0.78,0.768,28,180,44,349,494,13,247,249,55,29.4,18,26,149,nan,nan,nan,nan,nan,SaddleMountains,Undifferentiated,47,Reidel2002,5,
