SiO2,TiO2,Al2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Cu,Formation,Member,MemberID,Source,FormationID,Polarity
53.76,2.315,13.65,0.211,4.33,7.38,3.41,1.26,0.462,43.0,73.0,33.0,380.0,495.0,27.0,294.0,211.0,47.0,16.2,115.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.87,1.919,17.26,0.165,6.27,9.67,2.77,0.89,0.207,129.0,156.0,33.0,276.0,191.0,18.0,449.0,127.0,25.0,9.3,167.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.14,1.917,16.5,0.177,6.79,9.35,1.89,2.34,0.245,110.0,120.0,29.0,276.0,189.0,65.0,324.0,135.0,30.0,11.9,98.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.16,1.905,17.41,0.161,5.85,10.28,2.97,0.52,0.232,120.0,157.0,33.0,263.0,190.0,8.0,428.0,135.0,25.0,11.3,130.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
52.11,4.124,11.85,0.198,3.57,6.72,3.2,2.73,0.557,69.0,68.0,32.0,458.0,431.0,69.0,293.0,291.0,52.0,26.8,282.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.14,2.069,16.36,0.181,6.36,9.83,2.87,0.54,0.254,123.0,159.0,34.0,288.0,220.0,14.0,406.0,146.0,28.0,11.4,148.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.34,2.177,15.71,0.176,7.03,9.06,2.33,2.05,0.274,133.0,216.0,35.0,283.0,226.0,88.0,351.0,151.0,34.0,11.3,85.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.9,2.086,16.49,0.166,5.53,9.69,2.98,0.74,0.276,86.0,134.0,27.0,262.0,272.0,12.0,391.0,150.0,32.0,11.3,89.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.2,1.959,17.03,0.173,6.48,9.94,1.87,1.67,0.229,133.0,171.0,30.0,273.0,197.0,66.0,792.0,149.0,27.0,11.0,119.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.0,2.113,15.77,0.177,6.52,9.53,3.1,0.66,0.279,103.0,136.0,33.0,302.0,213.0,16.0,375.0,145.0,31.0,12.0,111.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.97,2.025,16.53,0.173,6.22,9.81,2.99,0.59,0.248,130.0,153.0,32.0,283.0,228.0,9.0,403.0,144.0,27.0,12.5,148.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.88,2.012,16.84,0.19,5.93,10.16,2.94,0.43,0.254,121.0,155.0,34.0,305.0,230.0,8.0,431.0,143.0,28.0,11.6,130.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.27,2.01,16.72,0.167,6.06,9.96,2.78,0.62,0.248,121.0,159.0,34.0,291.0,203.0,14.0,415.0,142.0,28.0,11.2,141.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.11,1.994,16.43,0.174,6.3,9.84,2.96,0.61,0.244,128.0,158.0,34.0,294.0,218.0,12.0,404.0,142.0,28.0,11.7,136.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.36,2.007,16.92,0.171,6.4,9.54,2.4,1.3,0.196,100.0,123.0,34.0,290.0,256.0,40.0,1411.0,166.0,26.0,10.5,72.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.22,1.998,16.46,0.175,6.32,9.87,2.97,0.62,0.244,128.0,158.0,34.0,294.0,218.0,12.0,404.0,142.0,28.0,11.7,136.0,Imnaha,LogCreek,2,Reidel2013,1.0,1.0
50.02,1.982,16.71,0.173,6.3,9.84,2.98,0.61,0.243,125.0,156.0,32.0,265.0,201.0,11.0,407.0,139.0,27.0,10.9,141.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.54,2.12,16.5,0.162,6.17,10.29,2.86,0.35,0.244,121.0,151.0,33.0,285.0,171.0,3.0,405.0,139.0,30.0,11.4,78.0,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
51.77,2.246,16.53,0.164,5.53,9.19,3.07,0.95,0.29,43.0,81.0,31.0,259.0,321.0,25.0,368.0,165.0,31.0,14.6,106.0,Imnaha,FallCreek,3,WolffDatabase,1.0,1.0
51.25,2.228,16.12,0.171,5.42,9.1,2.98,0.91,0.287,64.0,126.0,32.0,243.0,304.0,26.0,384.0,170.0,31.0,14.6,91.0,Imnaha,FallCreek,3,WolffDatabase,1.0,1.0
51.28,2.272,16.59,0.173,5.0,9.34,3.14,0.78,0.292,33.0,72.0,31.0,249.0,307.0,8.0,395.0,167.0,33.0,13.2,68.0,Imnaha,FallCreek,3,WolffDatabase,1.0,1.0
50.89,2.136,16.81,0.165,5.27,9.54,3.16,0.81,0.284,72.0,146.0,30.0,266.0,271.0,20.0,395.0,161.0,30.0,14.8,97.0,Imnaha,FallCreek,3,WolffDatabase,1.0,1.0
51.63,2.248,16.4,0.166,5.12,9.04,3.15,0.96,0.293,59.0,93.0,30.0,241.0,342.0,26.0,372.0,165.0,32.0,14.9,65.0,Imnaha,FallCreek,3,Reidel2013,1.0,1.0
51.3,2.226,16.38,0.163,5.48,9.11,3.04,0.94,0.287,43.0,81.0,31.0,259.0,321.0,25.0,368.0,165.0,31.0,14.6,106.0,Imnaha,FallCreek,3,Reidel2013,1.0,1.0
50.02,2.103,16.87,0.164,5.46,9.74,3.06,0.79,0.27,93.0,169.0,28.0,258.0,266.0,18.0,408.0,154.0,30.0,10.0,128.0,Imnaha,FallCreek,3,Reidel2013,1.0,1.0
51.53,2.243,16.37,0.166,5.11,9.03,3.14,0.96,0.292,59.0,93.0,30.0,241.0,342.0,26.0,372.0,165.0,32.0,14.9,65.0,Imnaha,FallCreek,3,WolffDatabase,1.0,1.0
51.68,1.797,14.77,0.203,5.75,9.83,3.18,0.5,0.264,53.0,137.0,39.0,321.0,262.0,14.0,317.0,136.0,33.0,11.4,139.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.07,1.656,15.37,0.197,5.16,10.3,2.79,0.61,0.234,37.0,99.0,39.0,333.0,203.0,15.0,267.0,133.0,35.0,10.4,133.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.13,1.724,15.86,0.211,5.11,10.66,2.9,0.42,0.237,66.0,136.0,36.0,342.0,197.0,11.0,330.0,131.0,33.0,7.0,196.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.05,1.648,15.82,0.183,5.16,10.15,3.09,0.54,0.229,49.0,99.0,37.0,304.0,205.0,14.0,316.0,131.0,32.0,9.5,119.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.23,1.667,14.95,0.194,6.35,10.26,3.04,0.36,0.235,58.0,160.0,37.0,329.0,201.0,8.0,318.0,124.0,30.0,9.1,130.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.8,1.553,15.85,0.185,5.27,10.55,2.85,0.47,0.221,102.0,146.0,38.0,304.0,201.0,12.0,284.0,125.0,32.0,8.6,132.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.84,1.741,14.31,0.198,5.69,10.27,3.08,0.5,0.208,43.0,149.0,46.0,356.0,176.0,13.0,262.0,124.0,33.0,8.8,156.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.86,1.706,14.74,0.198,5.39,10.42,2.96,0.49,0.203,56.0,176.0,38.0,349.0,190.0,13.0,272.0,123.0,30.0,9.0,177.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.88,1.668,15.62,0.184,5.14,10.36,3.1,0.49,0.225,41.0,95.0,42.0,324.0,209.0,14.0,313.0,129.0,30.0,8.8,132.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.78,1.705,14.39,0.21,5.74,10.01,3.07,0.61,0.209,30.0,119.0,40.0,352.0,263.0,14.0,265.0,123.0,31.0,7.0,137.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.6,1.692,14.5,0.196,5.81,10.42,2.81,0.5,0.208,71.0,165.0,45.0,345.0,162.0,10.0,267.0,120.0,34.0,7.7,158.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.34,1.874,14.74,0.226,5.2,10.12,3.05,0.57,0.295,25.0,93.0,35.0,368.0,207.0,13.0,236.0,139.0,37.0,9.0,177.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.74,1.673,14.61,0.202,5.66,10.31,2.82,0.51,0.207,56.0,157.0,41.0,338.0,181.0,12.0,267.0,121.0,31.0,8.8,161.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.76,1.674,14.45,0.196,5.85,10.34,2.78,0.47,0.224,75.0,174.0,39.0,333.0,143.0,10.0,266.0,119.0,32.0,8.3,159.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.08,1.663,14.87,0.203,5.7,10.6,2.9,0.46,0.213,69.0,203.0,36.0,345.0,171.0,11.0,278.0,118.0,33.0,6.0,255.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.63,1.607,15.08,0.198,5.64,10.29,2.86,0.56,0.184,51.0,191.0,38.0,326.0,184.0,11.0,266.0,117.0,27.0,8.8,160.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.39,1.6,15.05,0.199,5.9,10.5,2.82,0.47,0.188,51.0,187.0,39.0,333.0,161.0,13.0,273.0,114.0,27.0,7.5,164.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
50.68,3.064,13.54,0.223,4.4,9.28,3.16,0.94,0.447,29.0,66.0,40.0,422.0,380.0,7.0,314.0,220.0,52.0,21.4,171.0,Imnaha,AmericanBar,4,Reidel2013,1.0,1.0
51.56,2.859,13.95,0.251,4.49,9.35,3.14,0.79,0.411,72.0,127.0,39.0,399.0,384.0,14.0,327.0,204.0,48.0,18.3,163.0,Imnaha,AmericanBar,4,Reidel2013,1.0,1.0
51.28,2.703,14.15,0.206,4.6,9.14,3.19,0.98,0.378,41.0,111.0,35.0,375.0,371.0,20.0,321.0,198.0,42.0,16.0,135.0,Imnaha,AmericanBar,4,Reidel2013,1.0,1.0
51.65,1.805,15.87,0.199,5.04,10.45,2.97,0.52,0.256,38.0,113.0,39.0,329.0,282.0,12.0,291.0,143.0,35.0,9.0,109.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.38,2.965,14.14,0.227,4.05,8.72,3.27,1.04,0.442,50.0,91.0,33.0,375.0,388.0,28.0,311.0,231.0,49.0,18.0,154.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
50.53,2.117,13.75,0.234,5.45,9.83,2.93,0.74,0.294,65.0,130.0,40.0,394.0,315.0,19.0,299.0,156.0,39.0,11.0,297.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.96,2.995,13.45,0.225,4.34,8.53,3.0,1.12,0.432,12.0,35.0,33.0,389.0,371.0,34.0,265.0,219.0,49.0,16.0,72.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.15,2.717,15.27,0.187,4.56,8.59,3.47,1.11,0.418,67.0,100.0,34.0,282.0,421.0,25.0,375.0,217.0,41.0,19.0,113.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.17,2.9,13.3,0.215,4.2,8.13,3.31,1.18,0.436,107.0,124.0,34.0,389.0,408.0,26.0,260.0,217.0,50.0,19.8,69.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.29,2.851,13.22,0.227,4.32,8.09,3.42,1.12,0.412,9.0,18.0,40.0,444.0,438.0,23.0,259.0,217.0,49.0,17.3,97.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.04,2.914,13.6,0.216,4.24,8.3,3.19,1.15,0.442,47.0,60.0,32.0,376.0,424.0,23.0,285.0,216.0,48.0,20.4,84.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.27,2.921,13.52,0.239,4.43,8.35,3.03,1.16,0.432,9.0,31.0,32.0,396.0,455.0,29.0,261.0,216.0,46.0,16.0,59.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.62,2.969,13.51,0.216,4.62,8.55,3.17,1.05,0.417,25.0,71.0,42.0,433.0,370.0,22.0,296.0,215.0,48.0,17.6,155.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.25,2.92,13.79,0.214,3.92,8.34,3.14,1.18,0.445,58.0,69.0,36.0,380.0,408.0,34.0,279.0,219.0,48.0,21.6,78.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.22,2.824,13.12,0.236,4.21,8.2,3.56,1.12,0.42,7.0,22.0,33.0,439.0,440.0,24.0,263.0,214.0,49.0,15.0,87.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.09,2.696,13.74,0.202,4.66,8.58,3.3,0.97,0.404,18.0,48.0,39.0,376.0,413.0,20.0,272.0,210.0,46.0,17.9,97.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.86,2.475,14.4,0.191,4.75,9.29,3.11,0.9,0.375,14.0,40.0,33.0,310.0,446.0,25.0,413.0,209.0,38.0,16.0,65.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.87,2.675,13.59,0.22,4.38,8.47,2.98,1.21,0.384,11.0,30.0,41.0,429.0,388.0,28.0,272.0,207.0,46.0,16.9,114.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.37,2.661,13.49,0.213,4.48,8.42,3.04,1.18,0.379,13.0,34.0,40.0,432.0,406.0,33.0,273.0,207.0,46.0,17.1,118.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.26,2.656,13.48,0.219,4.45,8.46,3.03,1.2,0.384,15.0,35.0,42.0,428.0,363.0,34.0,273.0,206.0,46.0,17.7,117.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.94,2.616,13.45,0.225,4.45,8.5,3.3,1.18,0.387,14.0,33.0,35.0,429.0,401.0,29.0,273.0,205.0,45.0,14.0,141.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.67,2.386,14.26,0.179,4.76,9.21,3.13,0.87,0.366,18.0,57.0,38.0,292.0,384.0,23.0,384.0,204.0,39.0,17.3,35.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.27,2.748,13.54,0.22,4.28,8.56,3.22,1.03,0.424,90.0,88.0,35.0,381.0,400.0,20.0,273.0,211.0,48.0,18.8,123.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.43,2.852,13.92,0.25,4.48,9.32,3.13,0.79,0.41,72.0,127.0,39.0,399.0,384.0,14.0,327.0,204.0,48.0,18.3,163.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.85,2.863,14.15,0.206,4.37,8.35,3.44,1.14,0.42,16.0,41.0,40.0,353.0,413.0,20.0,301.0,219.0,47.0,19.4,86.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.89,2.841,13.83,0.208,4.39,8.22,3.28,1.2,0.423,12.0,36.0,43.0,367.0,420.0,29.0,290.0,220.0,46.0,18.8,73.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.39,3.17,13.0,0.237,4.44,8.2,3.13,1.27,0.449,19.0,37.0,40.0,419.0,402.0,32.0,264.0,233.0,52.0,19.1,82.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.63,3.175,12.97,0.227,4.37,8.18,3.29,1.09,0.443,0.5,23.0,41.0,423.0,415.0,26.0,257.0,231.0,52.0,21.3,79.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.5,3.015,13.47,0.237,4.23,8.45,3.27,1.11,0.433,39.0,84.0,37.0,415.0,415.0,28.0,278.0,230.0,51.0,19.0,151.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.85,3.206,13.25,0.268,4.09,8.46,3.2,1.17,0.452,6.0,29.0,31.0,411.0,386.0,42.0,265.0,229.0,50.0,17.0,86.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
53.48,2.81,13.49,0.238,4.05,8.14,3.28,1.16,0.486,13.0,25.0,33.0,392.0,447.0,30.0,315.0,228.0,47.0,20.1,82.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.92,3.038,13.34,0.231,4.24,8.3,3.2,1.07,0.437,12.0,35.0,32.0,401.0,384.0,32.0,264.0,227.0,46.0,23.0,102.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
50.56,3.056,13.51,0.223,4.39,9.26,3.16,0.94,0.446,29.0,66.0,40.0,422.0,380.0,7.0,314.0,220.0,52.0,21.4,171.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.59,3.109,13.27,0.235,4.25,8.31,3.27,1.03,0.442,12.0,27.0,32.0,399.0,404.0,31.0,264.0,227.0,47.0,23.1,88.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.31,2.963,13.4,0.219,4.4,8.14,3.34,1.23,0.432,8.0,33.0,40.0,377.0,421.0,26.0,256.0,225.0,50.0,23.2,78.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.66,2.917,13.61,0.216,4.31,8.48,3.2,0.99,0.422,29.0,82.0,31.0,387.0,387.0,28.0,275.0,224.0,45.0,18.9,95.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.57,2.895,13.85,0.208,4.37,8.28,3.24,1.21,0.429,16.0,39.0,39.0,368.0,416.0,32.0,298.0,223.0,48.0,20.1,95.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.23,2.91,13.4,0.226,4.28,8.35,3.49,1.15,0.441,8.0,35.0,32.0,381.0,463.0,30.0,266.0,223.0,49.0,16.0,68.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.02,2.995,13.27,0.228,4.24,8.27,3.16,1.13,0.447,13.0,33.0,38.0,398.0,407.0,37.0,261.0,223.0,50.0,19.8,84.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.1,2.894,13.49,0.221,4.25,8.16,3.49,1.19,0.434,8.0,31.0,33.0,380.0,474.0,29.0,260.0,222.0,48.0,16.0,60.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.97,2.911,13.49,0.223,4.26,8.36,3.24,1.31,0.433,4.0,33.0,33.0,385.0,440.0,31.0,273.0,221.0,50.0,16.0,69.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.84,2.962,13.2,0.229,4.31,8.24,3.26,1.22,0.426,22.0,48.0,40.0,406.0,401.0,32.0,266.0,226.0,49.0,19.7,78.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.84,1.939,14.63,0.211,4.89,9.78,2.98,0.63,0.293,43.0,94.0,42.0,359.0,229.0,20.0,234.0,151.0,39.0,11.4,158.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.39,2.63,13.58,0.218,4.43,8.47,3.12,1.17,0.389,11.0,32.0,34.0,432.0,431.0,33.0,271.0,204.0,45.0,15.0,101.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.06,2.491,14.52,0.198,4.64,8.68,3.18,0.94,0.391,52.0,61.0,29.0,352.0,378.0,24.0,342.0,196.0,42.0,16.6,105.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.98,1.998,15.29,0.192,4.66,9.82,3.05,0.81,0.301,49.0,117.0,34.0,311.0,323.0,23.0,321.0,170.0,36.0,11.0,145.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.44,2.092,14.89,0.186,4.89,9.64,2.95,0.68,0.311,31.0,68.0,33.0,317.0,317.0,17.0,329.0,170.0,37.0,15.1,73.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.91,2.121,14.3,0.217,4.72,9.37,3.14,0.84,0.32,20.0,58.0,37.0,365.0,333.0,19.0,247.0,168.0,43.0,9.0,132.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.25,2.123,14.21,0.217,4.59,9.22,3.03,0.82,0.329,47.0,92.0,40.0,368.0,286.0,25.0,240.0,168.0,43.0,15.5,170.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.72,2.122,14.19,0.226,4.97,9.26,3.13,0.83,0.319,15.0,65.0,35.0,411.0,340.0,18.0,246.0,168.0,42.0,9.0,132.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.03,2.099,14.13,0.22,4.84,9.21,3.15,0.87,0.319,15.0,62.0,35.0,377.0,340.0,22.0,241.0,168.0,41.0,11.0,139.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.93,2.081,14.11,0.211,4.9,9.2,3.15,0.84,0.315,15.0,62.0,42.0,366.0,289.0,16.0,239.0,168.0,42.0,12.2,162.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.9,2.114,14.12,0.221,4.66,9.29,3.35,0.87,0.321,17.0,63.0,35.0,387.0,352.0,20.0,247.0,171.0,41.0,10.0,157.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.37,2.166,14.04,0.221,4.61,9.12,3.05,0.8,0.331,103.0,116.0,41.0,391.0,287.0,24.0,236.0,168.0,43.0,12.6,169.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.5,2.116,14.5,0.216,4.88,9.51,3.02,0.6,0.301,24.0,73.0,35.0,408.0,261.0,15.0,244.0,164.0,38.0,15.4,173.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
50.8,1.951,17.06,0.161,5.48,9.54,3.06,0.83,0.321,98.0,99.0,25.0,217.0,319.0,22.0,438.0,163.0,28.0,14.5,113.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.4,1.941,15.23,0.19,4.61,9.73,3.0,0.76,0.302,73.0,108.0,36.0,298.0,335.0,15.0,308.0,160.0,34.0,13.7,86.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.67,1.888,15.95,0.173,5.12,9.58,3.02,0.87,0.314,66.0,121.0,35.0,281.0,316.0,21.0,335.0,159.0,32.0,13.5,106.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.8,2.0,14.73,0.215,4.95,9.61,2.95,0.77,0.289,37.0,126.0,36.0,374.0,252.0,18.0,245.0,159.0,38.0,13.2,175.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.59,2.001,14.92,0.212,4.91,10.11,2.89,0.6,0.291,21.0,92.0,41.0,380.0,227.0,14.0,251.0,157.0,40.0,13.2,171.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.56,2.048,14.9,0.229,4.8,9.77,2.96,0.57,0.289,24.0,71.0,35.0,378.0,232.0,18.0,245.0,157.0,37.0,12.8,170.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.31,2.104,14.49,0.225,4.85,9.49,3.16,0.87,0.31,25.0,78.0,37.0,383.0,290.0,20.0,243.0,166.0,41.0,10.0,199.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.85,2.733,14.31,0.208,4.65,9.24,3.23,0.99,0.382,41.0,111.0,35.0,375.0,371.0,20.0,321.0,198.0,42.0,16.0,135.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.43,2.298,14.4,0.206,5.15,8.9,3.14,0.9,0.338,38.0,83.0,32.0,342.0,315.0,22.0,306.0,172.0,40.0,15.7,110.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.12,2.175,14.17,0.21,4.7,9.29,3.14,0.6,0.324,12.0,56.0,43.0,377.0,253.0,19.0,245.0,174.0,44.0,12.8,164.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.76,2.565,13.57,0.22,5.0,8.55,3.33,1.01,0.393,26.0,54.0,33.0,394.0,385.0,24.0,250.0,196.0,45.0,12.0,104.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.02,2.098,16.9,0.164,5.35,9.33,3.02,0.73,0.352,76.0,85.0,30.0,235.0,323.0,21.0,430.0,188.0,31.0,16.5,121.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.59,2.331,13.73,0.228,4.21,8.57,3.08,1.0,0.355,16.0,40.0,30.0,387.0,309.0,27.0,246.0,188.0,41.0,18.1,181.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
50.91,2.198,16.26,0.178,5.06,9.63,3.06,0.75,0.364,99.0,144.0,27.0,249.0,336.0,22.0,407.0,187.0,34.0,15.0,181.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.64,2.124,16.66,0.151,4.3,9.81,3.19,1.0,0.364,49.0,82.0,29.0,274.0,355.0,20.0,408.0,183.0,36.0,15.0,160.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.76,2.346,14.06,0.22,4.16,8.64,3.2,0.91,0.359,19.0,53.0,35.0,387.0,360.0,19.0,309.0,183.0,43.0,16.2,104.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.16,2.126,16.96,0.162,4.65,9.78,3.18,0.76,0.351,68.0,127.0,30.0,252.0,365.0,16.0,436.0,182.0,30.0,15.4,123.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.61,2.324,14.43,0.196,5.12,9.0,3.12,0.9,0.352,74.0,117.0,33.0,332.0,326.0,17.0,309.0,173.0,37.0,14.9,102.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.51,2.119,15.05,0.191,4.63,9.46,3.02,0.8,0.319,36.0,101.0,33.0,299.0,414.0,21.0,347.0,182.0,34.0,14.9,82.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.6,2.269,14.26,0.232,4.63,9.45,3.11,0.73,0.34,51.0,106.0,36.0,411.0,301.0,19.0,259.0,182.0,45.0,12.0,225.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.41,2.287,13.89,0.226,4.34,8.87,3.19,0.93,0.347,14.0,51.0,34.0,399.0,332.0,23.0,246.0,182.0,41.0,17.0,169.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.62,2.307,14.09,0.206,4.6,8.92,3.05,0.83,0.349,56.0,102.0,36.0,397.0,325.0,23.0,312.0,180.0,39.0,15.7,100.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.82,2.36,14.2,0.203,5.16,8.73,3.16,0.94,0.354,54.0,100.0,32.0,335.0,315.0,23.0,295.0,179.0,39.0,16.0,104.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.1,2.335,14.26,0.209,5.47,8.92,3.35,0.94,0.348,39.0,86.0,31.0,354.0,376.0,23.0,330.0,178.0,38.0,13.0,104.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.78,2.098,16.16,0.169,4.86,9.37,3.13,0.95,0.352,65.0,102.0,28.0,264.0,341.0,23.0,382.0,177.0,31.0,15.9,93.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.49,2.302,14.67,0.205,5.26,9.14,3.3,0.71,0.344,32.0,80.0,30.0,324.0,392.0,14.0,322.0,177.0,37.0,14.0,85.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.42,2.32,14.36,0.209,5.22,8.96,3.37,0.87,0.354,35.0,78.0,30.0,335.0,381.0,19.0,309.0,182.0,38.0,13.0,86.0,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
