SiO2,TiO2,Al2O3,FeO*,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Ga,Cu,Zn,Pb,La,Ce,Th,U,Formation,Member,MemberID,Source,FormationID,Polarity
50.22558736,2.192345326,16.38351215,11.40988686,nan,nan,0.163535812,5.676774289,9.045349261,3.257588966,1.235928669,0.409481126,81.378,94.545,28.314,314.523,436.689,21.78,457.479,163.9155,31.977,10.296,20.097,197.802,103.257,4.851,14.157,46.827,2.178,2.871,Steens,LowerSteens,0,Moore2018,1,0
49.37822282,2.3087795,16.22113352,12.1148419,nan,nan,0.187209059,5.608917681,9.644892743,3.290546324,0.915254461,0.33018165,98.1885,127.434,27.8385,351.549,316.6755,15.1755,445.617,169.5435,32.2605,11.457,22.0095,147.6345,113.364,3.9195,14.673,36.6825,2.211,0.201,Steens,LowerSteens,0,Moore2018,1,0
50.23206964,2.410135084,14.36396953,11.64842546,nan,nan,0.189002014,6.783548087,10.48736357,2.765657079,0.856580741,0.2632488,104.118,288.234,34.572,386.4225,223.6125,16.5825,334.9665,172.7595,31.959,11.055,19.899,207.7335,104.922,3.417,11.658,41.205,1.9095,1.407,Steens,LowerSteens,0,Moore2018,1,0
47.98738786,2.688000138,15.33074067,13.77700187,nan,nan,0.200999835,7.338225995,8.794404084,2.482287073,1.050714353,0.350227621,83.725,166.859,31.323,367.1095,297.9625,14.184,304.168,172.8,32.505,10.7365,20.488,247.1365,113.3735,3.6445,12.1155,37.036,2.364,1.2805,Steens,LowerSteens,0,Moore2018,1,0
48.76309842,2.566710882,15.07342475,12.43377882,nan,nan,0.197636842,6.69201736,10.08707915,3.161680016,0.7131312,0.311442559,106.8315,255.471,33.366,378.5835,230.6475,9.246,337.1775,172.9605,32.763,11.3565,20.301,227.733,110.2485,2.5125,13.266,39.597,1.7085,1.206,Steens,LowerSteens,0,Moore2018,1,0
52.09204793,2.060321756,16.29297482,10.98272116,nan,nan,0.220466573,4.300260114,8.192758108,3.43248873,1.937175716,0.488774998,61.07,56.933,26.201,293.8255,600.062,48.9545,523.1335,180.2,30.535,11.7215,19.9955,169.617,102.834,6.895,24.1325,52.8945,4.334,2.561,Steens,LowerSteens,0,Moore2018,1,0
49.73766498,2.505829948,14.6043623,12.1472089,nan,nan,0.19812814,6.590975035,10.55293038,2.742956023,0.638667121,0.281297412,99.897,318.8865,34.773,380.091,229.14,11.256,352.353,185.4225,34.6725,12.1605,19.5975,197.583,107.0325,2.1105,14.472,42.3105,2.01,1.608,Steens,LowerSteens,0,Moore2018,1,0
49.36255854,2.818385947,15.00502252,13.43798041,nan,nan,0.205761087,5.368161959,8.378551593,3.425551976,1.430068023,0.567968115,58.113,48.213,33.66,403.425,501.138,24.354,443.52,203.1105,40.689,12.969,21.285,234.234,125.334,6.435,19.107,56.925,2.178,1.188,Steens,LowerSteens,0,Moore2018,1,0
50.92859356,2.13333301,15.47403764,11.67805188,nan,nan,0.170586241,6.360001309,8.42921676,3.168031639,1.312440382,0.345707578,105.395,158.191,29.353,298.061,710.6775,23.837,448.569,204.2,31.0275,10.047,18.321,153.266,106.8725,4.8265,19.897,40.582,2.364,1.4775,Steens,LowerSteens,0,Moore2018,1,0
49.38793657,2.861000785,14.83447238,13.91551407,nan,nan,0.189712782,4.689592244,8.708249038,3.433419643,1.449773397,0.530308837,51.811,38.021,33.5885,384.0515,510.427,25.019,465.117,207,40.6805,12.608,21.1775,276.588,122.8295,4.8265,22.458,55.554,3.6445,1.2805,Steens,LowerSteens,0,Moore2018,1,0
49.25759726,2.862751121,14.11545478,13.20067737,nan,nan,0.209277824,6.116508166,9.939649974,2.942745386,0.956806568,0.398531553,91.9575,361.0965,35.577,425.115,326.424,15.5775,395.97,207.5325,37.989,13.869,21.4065,242.7075,122.007,3.3165,22.512,40.2,2.412,0.7035,Steens,LowerSteens,0,Moore2018,1,0
49.04445324,2.983804768,15.19616892,13.51393873,nan,nan,0.20563168,5.433496367,8.374638283,3.359290996,1.329556745,0.559020266,69.597,55.143,31.779,409.959,458.865,25.344,432.432,207.7335,38.412,12.474,22.176,136.719,127.215,6.633,23.76,51.084,3.465,1.782,Steens,LowerSteens,0,Moore2018,1,0
49.42752628,2.880720419,14.90103387,13.61027948,nan,nan,0.191794427,4.726480894,8.746010923,3.51694741,1.468504795,0.530711783,54.6,36.8,34.2,391.7,511.3,25.3,467.4,208.5825,41.3,13.1,21.8,280.2,126.1,5.7,21.3,55.3,1.6,2.2,Steens,LowerSteens,0,Moore2018,1,0
48.45581425,3.052789675,15.67841877,13.8939277,nan,nan,0.263652296,4.381870873,9.627888387,2.816207561,1.263087185,0.566343304,53.163,49.005,33.561,415.602,387.882,26.73,494.109,209.442,41.283,13.068,21.582,303.831,124.443,4.752,21.384,52.569,3.168,0.495,Steens,LowerSteens,0,Moore2018,1,0
49.53954878,2.856949741,14.75888501,13.78111738,nan,nan,0.20558487,5.074833884,8.447040951,3.411871044,1.392832942,0.531325284,50.391,38.313,33.066,416.097,493.416,24.057,411.543,210.7485,39.699,13.365,22.077,276.309,128.502,7.227,26.037,57.717,2.475,2.772,Steens,LowerSteens,0,Moore2018,1,0
50.38424038,2.779505166,14.36716929,12.93161094,nan,nan,0.20127577,5.383875983,9.149254341,2.997120592,1.411393504,0.394574302,63.0135,118.2885,33.2655,405.417,414.663,28.6425,393.4575,211.3515,39.195,14.3715,20.502,204.3165,119.2935,4.623,19.9995,44.9235,3.9195,1.3065,Steens,LowerSteens,0,Moore2018,1,0
49.60796327,3.102731706,16.02695015,13.30028718,nan,nan,0.173996113,3.281513587,8.602422998,3.59533646,1.742338577,0.566470251,41.591,2.985,34.3275,414.0195,484.2665,43.4815,436.5065,222.2,42.785,14.0295,23.9795,307.654,130.4445,4.776,22.1885,56.6155,2.786,0.8955,Steens,LowerSteens,0,Moore2018,1,0
51.64686231,2.568646819,15.79542988,12.0415498,nan,nan,0.210961554,4.130349731,7.970883052,3.522430034,1.498758791,0.614128023,43.316,20.776,27.048,305.368,613.578,36.946,488.628,228.452,40.278,14.014,20.58,212.366,116.13,7.448,26.068,65.17,3.626,0.98,Steens,LowerSteens,0,Moore2018,1,0
50.58479496,2.76471492,16.24745766,12.73938161,nan,nan,0.181261381,3.316574913,8.471099024,3.492794065,1.55253008,0.649391392,36.828,31.383,29.106,273.636,626.472,24.552,513.018,230.2455,40.491,13.959,22.374,264.33,118.404,8.118,26.829,62.865,3.762,1.485,Steens,LowerSteens,0,Moore2018,1,0
49.58656358,2.996273826,16.54603819,12.27470338,nan,nan,0.165031725,4.013995438,8.410945515,3.824892041,1.551194327,0.630361973,39.0945,9.9495,28.2405,346.926,543.4035,29.6475,493.053,245.9235,42.9135,16.08,23.0145,225.8235,128.5395,5.7285,26.331,61.8075,2.5125,1.407,Steens,LowerSteens,0,Moore2018,1,0
47.71,2.07,15.37,nan,5.1,7.4,0.2,7.52,10.5,2.55,0.44,0.26,117,259,34.48,356,183,6,373,121,26,8,20,137,91,1.98,10.14,25.62,0.86,0.22,Steens,UpperSteens,1,Day2021,1,1
47.96,1.99,15.82,nan,6.2,5.7,0.17,7.89,9.68,2.93,0.57,0.25,180,158,27.44,319,178,12,374,137,25,8,21,191,89,2.26,10.82,26.52,1.04,0.37,Steens,UpperSteens,1,Day2021,1,1
50.06,2.23,15.74,nan,6.7,5,0.19,5.15,8.45,3.51,1.33,0.44,69,80,27.1,320,449,30,464,179,33,12,22,192,98,5.3,19.26,44.94,2.49,0.85,Steens,UpperSteens,1,Day2021,1,1
47.87,2.4,15.68,nan,4.6,9.2,0.18,6.25,8.98,3.02,0.77,0.34,115,43,27.71,322,264,13,444,168,31,11,23,218,108,2.69,14.84,36.34,1.41,0.46,Steens,UpperSteens,1,Day2021,1,1
48.69,2.63,14.9,nan,10.2,3.4,0.22,4.99,8.5,3.38,1.34,0.49,47,39,30.92,378,436,29,464,212,39,13,24,239,117,4.75,21.71,51.13,2.38,0.8,Steens,UpperSteens,1,Day2021,1,1
47.54,2.08,16.07,nan,3.9,9.1,0.19,7.12,9.6,2.91,0.6,0.29,138,118,27.34,297,295,6,436,146,28,9,21,193,97,2.4,13.01,31.41,1.23,0.39,Steens,UpperSteens,1,Day2021,1,1
47.59,1.79,15.35,nan,5.7,6.7,0.2,8.51,10.19,2.61,0.39,0.22,178,312,28.58,285,164,6,398,117,25,7,20,166,88,1.65,9.93,24.97,0.84,0.27,Steens,UpperSteens,1,Day2021,1,1
47.54,1.75,15.56,nan,5.6,6.5,0.15,9.27,9.89,2.59,0.48,0.22,196,320,27.59,287,151,8,377,107,23,6,20,140,85,1.47,9.03,22.75,0.77,0.25,Steens,UpperSteens,1,Day2021,1,1
49.9,1.76,14.3,nan,6.3,6.2,0.2,5.86,10.6,3.09,0.56,0.28,42,157,43.81,335,267,4,259,109,33,8,19,176,87,1.67,9.29,21.91,0.81,0.32,Steens,UpperSteens,1,Day2021,1,1
48.07,2.04,15.73,nan,5.8,6.6,0.19,7.54,9.5,2.76,0.61,0.24,140,143,25.84,297,172,10,367,136,26,8,21,167,88,1.82,10.45,26.31,1.01,0.33,Steens,UpperSteens,1,Day2021,1,1
47.85,2.77,15.62,nan,4,10,0.21,5.07,8.5,3.55,1.22,0.51,74,62,27.65,328,446,19,527,215,39,13,24,255,113,4.58,21.48,52.01,2.31,0.67,Steens,UpperSteens,1,Day2021,1,1
47.94,0.984,16.51,nan,9.93,nan,0.171,9.75,9.96,2.37,0.25,0.113,180,307,nan,246,119,nan,186,21,nan,2.1,nan,120,67,nan,nan,2,0.1,3,Steens,UpperSteens,1,Camp2013Sections,1,1
47.55,0.979,16.48,nan,10.29,nan,0.181,9.51,9.9,2.28,0.23,0.115,173,289,nan,239,89,nan,185,22,nan,0.4,nan,103,71,nan,nan,3,0.1,0.1,Steens,UpperSteens,1,Camp2013Sections,1,1
50.27,1.392,18.58,nan,9.75,nan,0.156,5.18,10.33,3.26,0.63,0.234,98,159,nan,243,280,nan,449,22,nan,6.7,nan,146,78,nan,nan,0.5,3,1,Steens,UpperSteens,1,Camp2013Sections,1,1
47.36,1.007,17.33,nan,10.62,nan,0.194,7.82,10.47,2.39,0.2,0.12,171,302,nan,250,123,nan,202,23,nan,2.5,nan,111,72,nan,nan,9,0.1,1,Steens,UpperSteens,1,Camp2013Sections,1,1
48.91,1.797,16.12,nan,11.42,nan,0.183,7.06,10,3.09,0.51,0.289,136,201,nan,291,286,nan,391,27,nan,9.4,nan,98,96,nan,nan,16,0.1,4,Steens,UpperSteens,1,Camp2013Sections,1,1
50.69,1.731,17.52,nan,10.45,nan,0.167,4.57,9.24,3.43,1.04,0.369,52,61,nan,283,438,nan,461,29,nan,13.4,nan,94,88,nan,nan,11,2,7,Steens,UpperSteens,1,Camp2013Sections,1,1
49.82,2.181,15.82,nan,11.63,nan,0.177,6.05,9.67,3.17,0.68,0.373,66,71,nan,288,371,nan,461,30,nan,15.4,nan,21,112,nan,nan,19,0.1,5,Steens,UpperSteens,1,Camp2013Sections,1,1
48.82,2.335,16.38,nan,12.29,nan,0.173,5.8,9.1,3.21,0.85,0.322,99,89,nan,261,399,nan,413,30,nan,13.7,nan,88,107,nan,nan,0.5,3,1,Steens,UpperSteens,1,Camp2013Sections,1,1
50.69,2.347,14.2,nan,12.34,nan,0.185,5.62,9.92,3.14,0.7,0.312,24,100,nan,320,369,nan,411,31,nan,13.9,nan,40,114,nan,nan,20,1,4,Steens,UpperSteens,1,Camp2013Sections,1,1
51.92,2.026,14.63,nan,11.23,nan,0.171,5.38,8.92,3.42,1.12,0.354,35,142,nan,327,526,nan,383,31,nan,8.9,nan,135,104,nan,nan,24,4,2,Steens,UpperSteens,1,Camp2013Sections,1,1
50.38,2.264,17.2,nan,11.12,nan,0.155,4.39,9.02,3.43,0.97,0.325,76,93,nan,237,439,nan,450,31,nan,12.3,nan,133,103,nan,nan,11,1,1,Steens,UpperSteens,1,Camp2013Sections,1,1
55.92,1.98,14.09,nan,10.5,nan,0.18,3.88,7.47,3.26,1.79,0.312,10,23,nan,294,629,nan,346,34,nan,12.7,nan,47,113,nan,nan,11,4,7,Steens,UpperSteens,1,Camp2013Sections,1,1
49.94,2.167,16.22,nan,11.42,nan,0.178,5.7,10.48,3.04,0.47,0.266,60,191,nan,321,304,nan,383,34,nan,11,nan,124,101,nan,nan,15,2,2,Steens,UpperSteens,1,Camp2013Sections,1,1
56.02,1.992,14.36,nan,9.67,nan,0.232,4.1,7.88,3.45,1.58,0.352,10,25,nan,312,741,nan,355,35,nan,14.5,nan,63,109,nan,nan,22,3,4,Steens,UpperSteens,1,Camp2013Sections,1,1
55.66,1.458,14.16,nan,10.31,nan,0.255,4.56,8.18,3.36,1.37,0.239,20,43,nan,327,434,nan,226,36,nan,12.2,nan,173,89,nan,nan,13,3,2,Steens,UpperSteens,1,Camp2013Sections,1,1
50.63,2.667,16.5,nan,11.1,nan,0.158,4.1,8.58,3.37,1.26,0.388,52,71,nan,256,474,nan,412,36,nan,16.3,nan,124,114,nan,nan,13,7,3,Steens,UpperSteens,1,Camp2013Sections,1,1
50.06,2.715,13.85,nan,12.95,nan,0.216,5.24,8.86,3.12,1.11,0.83,31,57,nan,392,608,nan,390,38,nan,9,nan,67,111,nan,nan,29,4,4,Steens,UpperSteens,1,Camp2013Sections,1,1
52.68,2.53,13.39,nan,13.71,nan,0.205,3.65,7.43,3.68,1.56,0.408,1,52,nan,432,671,nan,370,41,nan,11.2,nan,200,125,nan,nan,21,4,3,Steens,UpperSteens,1,Camp2013Sections,1,1
49.89,1.628,18.79,nan,10.25,nan,0.152,5.57,9.52,3.36,0.62,0.233,nan,46,28,261,284,5,534,115,24,7,nan,111,90,nan,22,nan,nan,1,Steens,UpperSteens,1,Camp2013Sections,1,1
47.08,1.786,15.58,nan,11.2,nan,0.173,8.5,10,2.68,0.44,0.252,199.4,185.3,27.2,274,164.4,3.4,487.1,118.5,23,10.2,nan,69.9,98.8,2.7,15.8,31.3,nan,3.5,Steens,UpperSteens,1,Camp2013Sections,1,1
46.94,1.866,15.41,nan,11.24,nan,0.17,8.23,9.92,2.7,0.46,0.269,205.1,185.8,27.4,264.1,153.5,6.8,484.9,127.1,24.8,10.5,nan,83.7,104.6,2.6,17,30.9,nan,3.3,Steens,UpperSteens,1,Camp2013Sections,1,1
49.17,1.93,17.47,nan,11.06,nan,0.165,6.57,9.27,3.36,0.71,0.292,nan,46,21,293,258,8,585,132,25,8.5,nan,83,99,nan,9,nan,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
49.81,1.911,15.93,nan,10.99,nan,0.176,7.17,10.11,3.05,0.56,0.297,nan,97,28,260,238,6,502,137,27,12.9,nan,52,103,nan,16,nan,nan,1,Steens,UpperSteens,1,Camp2013Sections,1,1
49.52,1.977,16.99,nan,11.63,nan,0.185,6.09,8.64,3.73,0.89,0.345,nan,49,24,305,355,9,692,137,27,9.2,nan,184,105,nan,6,nan,nan,1,Steens,UpperSteens,1,Camp2013Sections,1,1
48.64,2.274,16.17,nan,11.06,nan,0.238,5.17,9.14,3.16,0.94,0.368,134.6,127.2,27.3,257.1,121.1,4.4,469.6,138.3,26,9.8,nan,42.9,107.6,3.9,2.2,32.8,nan,3.2,Steens,UpperSteens,1,Camp2013Sections,1,1
47.2,1.862,16.01,nan,10.98,nan,0.133,7.32,8.74,2.77,0.59,0.274,144.1,78.7,23.9,252.8,215.5,10.1,442.5,139.6,26.5,11.1,nan,45.8,110,4.1,11.7,38.5,nan,4,Steens,UpperSteens,1,Camp2013Sections,1,1
48.08,1.98,15.6,nan,11.16,nan,0.152,6.91,9.5,2.86,0.58,0.309,104.9,66.6,24.9,269.5,257,5.4,474.8,146.1,26.7,10.7,nan,54.2,108.9,4.2,10,42.7,nan,4.6,Steens,UpperSteens,1,Camp2013Sections,1,1
50.35,1.918,16.69,nan,10.36,nan,0.154,5.89,8.76,3.51,0.74,0.327,117.8,118,23.9,218.1,313.6,8.1,612.6,153.1,25.2,10.4,nan,106.1,100.6,4.7,11.7,35.8,nan,3.2,Steens,UpperSteens,1,Camp2013Sections,1,1
50.19,2.1,16.08,nan,11.45,nan,0.187,6.06,9.15,3.29,1.1,0.372,79,107,nan,323,386,nan,466,156,nan,10.3,nan,139,102,nan,nan,12,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
47.69,2.06,16.43,nan,11.79,nan,0.163,5.41,9.08,3.12,0.61,0.339,106.8,31.7,26.5,276.3,295.9,3.9,435.2,156.7,31.9,10.1,nan,114.7,101.7,4.2,11.3,37.4,nan,2.5,Steens,UpperSteens,1,Camp2013Sections,1,1
51.05,2.007,16.19,nan,10.59,nan,0.188,6.17,8.76,3.43,1.21,0.395,79,76,nan,298,444,nan,464,157,nan,11.6,nan,129,105,nan,nan,30,nan,4,Steens,UpperSteens,1,Camp2013Sections,1,1
50.85,2.127,15.73,nan,11.13,nan,0.184,5.73,9.47,3.14,1.25,0.399,nan,118,30,344,402,19,491,158,31,11.8,nan,205,103,nan,11,nan,nan,2,Steens,UpperSteens,1,Camp2013Sections,1,1
49.86,2.048,16.82,nan,12.09,nan,0.179,5.72,8.27,3.53,1.12,0.376,nan,76,19,336,409,18,535,158,31,10.6,nan,130,109,nan,20,nan,nan,1,Steens,UpperSteens,1,Camp2013Sections,1,1
50.03,2.191,18.25,nan,10.38,nan,0.156,4.73,9.26,3.66,0.95,0.395,nan,69,22,314,369,11,563,158,31,9.7,nan,133,98,nan,22,nan,nan,2,Steens,UpperSteens,1,Camp2013Sections,1,1
49.12,2.295,16.1,nan,12.73,nan,0.194,5.76,8.89,3.56,0.96,0.384,nan,45,32,387,369,16,510,161,34,10.3,nan,137,109,nan,25,nan,nan,0.1,Steens,UpperSteens,1,Camp2013Sections,1,1
49.52,2.312,16.24,nan,12.07,nan,0.185,6.07,8.68,3.58,0.96,0.381,nan,67,30,322,358,16,472,166,33,12.1,nan,205,111,nan,5,nan,nan,0.1,Steens,UpperSteens,1,Camp2013Sections,1,1
48.75,2.403,16.37,nan,12.03,nan,0.196,6.39,9.02,3.47,0.96,0.42,nan,135,27,343,366,11,499,166,33,11.9,nan,204,114,nan,4,nan,nan,2,Steens,UpperSteens,1,Camp2013Sections,1,1
50.23,1.747,15.91,nan,10.41,nan,0.138,6.44,8.73,3.03,0.96,0.3,127,73.8,23.1,233.4,409.6,13.3,473.2,167.5,27.5,12.2,nan,49,106.7,4.3,20.7,49.4,nan,5.3,Steens,UpperSteens,1,Camp2013Sections,1,1
52.42,2.428,15.19,nan,12.19,nan,0.185,4.4,7.62,3.72,1.45,0.408,nan,33,30,369,570,26,466,172,33,11.8,nan,189,116,nan,17,nan,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
48.99,2.146,16.61,nan,11.02,nan,0.154,5.76,9.01,3.16,0.87,0.334,81.8,22.7,24.8,272.2,332.6,13.1,493.6,174.4,29,13.2,nan,44.5,111.5,4.4,13.5,44.4,nan,5.1,Steens,UpperSteens,1,Camp2013Sections,1,1
49.96,2.509,18.04,nan,11.37,nan,0.175,4.2,8.56,3.75,1.04,0.397,nan,48,29,337,370,18,504,175,30,13.1,nan,143,108,nan,10,nan,nan,2,Steens,UpperSteens,1,Camp2013Sections,1,1
47.2,2.288,16.02,nan,12.26,nan,0.168,6.4,8.61,3.08,0.74,0.393,114.6,23.1,22.1,259.5,277,12.4,484.9,175.9,30.5,13.1,nan,79,124.6,4,13.8,50.4,nan,3.9,Steens,UpperSteens,1,Camp2013Sections,1,1
53.51,2.455,13.51,nan,13.09,nan,0.197,4.16,7.9,3.37,1.46,0.349,nan,59,35,411,664,46,403,176,41,10.6,nan,250,125,nan,15,nan,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
49.33,2.544,16.05,nan,12.81,nan,0.194,5.89,8.28,3.44,1.05,0.419,nan,64,31,341,393,19,480,181,36,13.3,nan,314,121,nan,21,nan,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
53.67,1.782,16.3,nan,9.52,nan,0.156,4.67,7.85,3.61,1.96,0.481,63,84,nan,250,584,nan,517,181,nan,13.8,nan,99,92,nan,nan,5,nan,4,Steens,UpperSteens,1,Camp2013Sections,1,1
48.85,2.565,16.31,nan,12.96,nan,0.19,5.75,8.45,3.49,1.03,0.417,nan,66,31,347,413,14,472,181,46,12.2,nan,279,125,nan,28,nan,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
52.39,2.087,15.98,nan,10.55,nan,0.19,4.88,8.1,3.59,1.75,0.484,50,66,nan,307,593,nan,508,183,nan,13.6,nan,149,98,nan,nan,37,nan,4,Steens,UpperSteens,1,Camp2013Sections,1,1
52.46,2.245,16.08,nan,11.08,nan,0.174,4.8,7.83,3.46,1.49,0.388,nan,56,29,313,578,28,482,183,35,11.3,nan,184,113,nan,10,nan,nan,5,Steens,UpperSteens,1,Camp2013Sections,1,1
50.19,2.539,17.15,nan,11.22,nan,0.185,4.58,8.61,3.82,1.22,0.484,nan,48,24,364,447,18,526,187,36,12.5,nan,137,114,nan,20,nan,nan,2,Steens,UpperSteens,1,Camp2013Sections,1,1
50,2.517,15.41,nan,12.22,nan,0.198,5.56,8.99,3.39,1.26,0.455,58,95,nan,342,415,nan,454,190,nan,13,nan,260,114,nan,nan,11,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
49.82,2.177,15.83,nan,10.6,nan,0.154,5.64,9.06,3.06,0.82,0.38,127.8,73.4,26.1,273.9,413.9,14.7,508.7,190.4,31.8,13.8,nan,74.6,119.8,3.4,19.6,56.4,nan,3.9,Steens,UpperSteens,1,Camp2013Sections,1,1
49.76,2.83,14.89,nan,13.02,nan,0.21,5.27,8.79,3.57,1.17,0.483,nan,64,36,459,456,14,472,191,39,14,nan,201,125,nan,30,nan,nan,0.1,Steens,UpperSteens,1,Camp2013Sections,1,1
48.94,2.68,15.15,nan,13.48,nan,0.197,6.15,8.42,3.18,1.34,0.456,nan,78,33,373,403,25,425,196,38,13.6,nan,281,123,nan,13,nan,nan,4,Steens,UpperSteens,1,Camp2013Sections,1,1
49.95,2.78,15.23,nan,12.51,nan,0.207,5.38,8.67,3.44,1.33,0.511,nan,54,36,445,466,21,479,197,39,13.9,nan,222,124,nan,12,nan,nan,4,Steens,UpperSteens,1,Camp2013Sections,1,1
49.51,2.76,15.54,nan,12.45,nan,0.191,6.06,8.67,3,1.36,0.464,98,80,nan,379,383,nan,429,197,nan,13.2,nan,307,132,nan,nan,17,nan,4,Steens,UpperSteens,1,Camp2013Sections,1,1
49.01,2.94,14.86,nan,13.35,nan,0.212,5.66,8.62,3.58,1.22,0.548,nan,85,32,422,430,18,461,205,40,16.1,nan,240,128,nan,13,nan,nan,5,Steens,UpperSteens,1,Camp2013Sections,1,1
49.81,2.78,14.7,nan,12.98,nan,0.212,5.36,8.83,3.52,1.28,0.525,nan,82,34,402,449,20,439,206,42,15.1,nan,281,126,nan,35,nan,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
47.93,2.557,17.35,nan,11.54,nan,0.183,4.06,9.13,3.38,0.75,0.467,80.8,31.8,25.1,244.8,444.5,7.8,579.2,210.6,33.6,15.8,nan,92.4,124.9,4.7,17.4,59.3,nan,4.9,Steens,UpperSteens,1,Camp2013Sections,1,1
51.26,2.632,15.1,nan,11.71,nan,0.193,5.43,8.13,3.52,1.5,0.518,69,84,nan,346,473,nan,409,211,nan,14.8,nan,226,120,nan,nan,25,nan,6,Steens,UpperSteens,1,Camp2013Sections,1,1
48.39,2.531,16.25,nan,11.46,nan,0.149,5.33,8.42,3.25,1.01,0.458,118.7,35.5,20.2,266.3,377.6,22.3,487.3,212.1,33.9,16.2,nan,94.3,123.4,5.1,17.9,58.4,nan,4.3,Steens,UpperSteens,1,Camp2013Sections,1,1
52.14,2.66,15.33,nan,12.06,nan,0.196,4.03,7.36,3.87,1.77,0.592,nan,9,33,359,691,30,492,214,45,16.1,nan,312,131,nan,35,nan,nan,5,Steens,UpperSteens,1,Camp2013Sections,1,1
50.55,2.94,14.56,nan,12.91,nan,0.214,4.91,8.24,3.42,1.67,0.569,nan,31,36,448,526,27,452,215,44,14.6,nan,225,130,nan,21,nan,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
50.59,2.95,14.47,nan,12.95,nan,0.21,4.9,8.17,3.55,1.63,0.577,nan,33,35,419,529,29,448,216,43,16,nan,272,130,nan,20,nan,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
51.71,2.608,15.52,nan,11.41,nan,0.195,4.46,8.01,3.34,2.16,0.595,nan,39,30,342,550,40,472,218,42,16.3,nan,251,122,nan,32,nan,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
51.71,2.608,15.52,nan,11.41,nan,0.195,4.46,8.01,3.34,2.16,0.595,nan,39,30,342,550,40,472,218,42,16.3,nan,251,122,nan,32,nan,nan,3,Steens,UpperSteens,1,Camp2013Sections,1,1
50.13,3.25,14.26,nan,12.94,nan,0.222,5.22,8.27,3.65,1.46,0.597,nan,58,34,480,497,26,414,223,45,16.9,nan,192,137,nan,22,nan,nan,5,Steens,UpperSteens,1,Camp2013Sections,1,1
53.62,2.348,15.12,nan,11.27,nan,0.182,4.17,6.94,3.71,2.16,0.482,nan,13,21,347,600,43,432,231,41,15.8,nan,223,122,nan,15,nan,nan,5,Steens,UpperSteens,1,Camp2013Sections,1,1
50.95,2.202,15.73,nan,10.63,nan,0.136,4.78,8.24,3.31,1.25,0.489,85.1,42.5,21.5,240.9,604.9,15.8,524.4,236,35.1,16.8,nan,42.1,120.4,5.8,22.4,64.4,nan,5.5,Steens,UpperSteens,1,Camp2013Sections,1,1
52.17,2.82,16.25,nan,11.63,nan,0.201,3.19,7.14,4.11,1.85,0.65,nan,13,33,297,711,34,497,241,42,17.4,nan,203,130,nan,18,nan,nan,1,Steens,UpperSteens,1,Camp2013Sections,1,1
51.05,2.28,15.02,nan,10.19,nan,0.168,3.85,8.13,2.99,1.14,0.455,34.3,0.3,25.1,288.8,709.5,33.7,555.5,243.3,36.5,16.1,nan,18.2,136,5.7,24.5,79.2,nan,2.4,Steens,UpperSteens,1,Camp2013Sections,1,1
53.14,2.348,15.12,nan,11.27,nan,0.182,4.17,6.94,3.71,2.16,0.482,nan,9,23,294,745,38,478,245,45,18.9,nan,171,125,nan,33,nan,nan,6,Steens,UpperSteens,1,Camp2013Sections,1,1
49.96,3.19,14.37,nan,13.95,nan,0.224,4.3,7.8,3.82,1.71,0.68,nan,13,30,402,619,28,445,251,51,18.9,nan,360,139,nan,22,nan,nan,6,Steens,UpperSteens,1,Camp2013Sections,1,1
51.89,2.644,14.62,nan,11.55,nan,0.163,4.17,7.9,3.12,1.7,0.519,54,21.5,23.9,283.9,658,37.4,445.7,269.4,41.1,20.8,nan,87.3,132.4,7.7,32.8,76.4,nan,5.4,Steens,UpperSteens,1,Camp2013Sections,1,1
48.42222505,2.676328828,15.24579364,14.39083746,nan,nan,0.200880943,5.409499789,8.600914122,3.458023376,1.176924698,0.41857209,78.4,58.4,32,420.3,485.9,19.2,466.6,184.3,34.5,10.3,21.9,317.8,133.7,4.8,21.8,45.6,1.3,1.7,Steens,UpperSteens,1,Moore2018,1,1
52.60529865,2.624117404,13.67190191,13.55921427,nan,nan,0.214468382,4.027520154,7.791332415,3.353408035,1.773900176,0.37882838,15.9795,74.772,40.2,420.09,615.5625,39.2955,367.629,209.3415,40.2,12.462,22.713,184.2165,136.5795,8.04,22.0095,45.1245,3.7185,2.412,Steens,UpperSteens,1,Moore2018,1,1
