SiO2,TiO2,Al2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Formation,Member,MemberID,Source,FormationID,Polarity
55.92,1.98,14.09,0.18,3.88,7.47,3.26,1.79,0.312,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
50.38,2.264,17.2,0.155,4.39,9.02,3.43,0.97,0.325,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
47.69,2.06,16.43,0.163,5.41,9.08,3.12,0.61,0.339,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
51.05,2.007,16.19,0.188,6.17,8.76,3.43,1.21,0.395,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
50.35,1.918,16.69,0.154,5.89,8.76,3.51,0.74,0.327,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
48.08,1.98,15.6,0.152,6.91,9.5,2.86,0.58,0.309,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
47.2,1.862,16.01,0.133,7.32,8.74,2.77,0.59,0.274,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
48.64,2.274,16.17,0.238,5.17,9.14,3.16,0.94,0.368,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
49.52,1.977,16.99,0.185,6.09,8.64,3.73,0.89,0.345,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
49.81,1.911,15.93,0.176,7.17,10.11,3.05,0.56,0.297,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
50.19,2.1,16.08,0.187,6.06,9.15,3.29,1.1,0.372,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
46.94,1.866,15.41,0.17,8.23,9.92,2.7,0.46,0.269,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
49.17,1.93,17.47,0.165,6.57,9.27,3.36,0.71,0.292,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
56.02,1.992,14.36,0.232,4.1,7.88,3.45,1.58,0.352,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
50.63,2.667,16.5,0.158,4.1,8.58,3.37,1.26,0.388,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
55.66,1.458,14.16,0.255,4.56,8.18,3.36,1.37,0.239,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
52.68,2.53,13.39,0.205,3.65,7.43,3.68,1.56,0.408,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
49.89,1.628,18.79,0.152,5.57,9.52,3.36,0.62,0.233,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
47.08,1.786,15.58,0.173,8.5,10.0,2.68,0.44,0.252,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
50.06,2.715,13.85,0.216,5.24,8.86,3.12,1.11,0.83,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
49.94,2.167,16.22,0.178,5.7,10.48,3.04,0.47,0.266,Steens,UpperSteens,1,Camp2013Sections,0.0,1.0
50.08,2.03,16.57,0.174,6.24,9.84,2.99,0.59,0.249,Imnaha,LogCreek,2,Reidel2013,1.0,1.0
50.39,2.109,15.68,0.172,6.52,9.51,3.05,0.66,0.281,Imnaha,LogCreek,2,Reidel2013,1.0,1.0
53.76,2.315,13.65,0.211,4.33,7.38,3.41,1.26,0.462,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.87,1.919,17.26,0.165,6.27,9.67,2.77,0.89,0.207,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.14,1.917,16.5,0.177,6.79,9.35,1.89,2.34,0.245,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.16,1.905,17.41,0.161,5.85,10.28,2.97,0.52,0.232,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
52.11,4.124,11.85,0.198,3.57,6.72,3.2,2.73,0.557,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.14,2.069,16.36,0.181,6.36,9.83,2.87,0.54,0.254,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.34,2.177,15.71,0.176,7.03,9.06,2.33,2.05,0.274,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.9,2.086,16.49,0.166,5.53,9.69,2.98,0.74,0.276,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.2,1.959,17.03,0.173,6.48,9.94,1.87,1.67,0.229,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.0,2.113,15.77,0.177,6.52,9.53,3.1,0.66,0.279,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.97,2.025,16.53,0.173,6.22,9.81,2.99,0.59,0.248,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.88,2.012,16.84,0.19,5.93,10.16,2.94,0.43,0.254,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.27,2.01,16.72,0.167,6.06,9.96,2.78,0.62,0.248,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.11,1.994,16.43,0.174,6.3,9.84,2.96,0.61,0.244,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
49.36,2.007,16.92,0.171,6.4,9.54,2.4,1.3,0.196,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.22,1.998,16.46,0.175,6.32,9.87,2.97,0.62,0.244,Imnaha,LogCreek,2,Reidel2013,1.0,1.0
49.33,1.964,17.07,0.174,6.5,9.97,1.88,1.67,0.229,Imnaha,LogCreek,2,Hooper,1.0,1.0
50.22,1.998,16.46,0.175,6.32,9.87,2.97,0.62,0.244,Imnaha,LogCreek,2,Reidel,1.0,1.0
49.24,1.921,16.53,0.177,6.8,9.36,1.9,2.35,0.246,Imnaha,LogCreek,2,Hooper,1.0,1.0
50.02,1.982,16.71,0.173,6.3,9.84,2.98,0.61,0.243,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
50.26,1.909,17.44,0.162,5.86,10.3,2.98,0.52,0.233,Imnaha,LogCreek,2,Hooper,1.0,1.0
50.13,1.986,16.74,0.174,6.31,9.86,2.98,0.61,0.243,Imnaha,LogCreek,2,Hooper,1.0,1.0
50.22,1.998,16.46,0.175,6.32,9.87,2.97,0.62,0.244,Imnaha,LogCreek,2,Hooper,1.0,1.0
50.38,2.015,16.76,0.167,6.07,9.98,2.79,0.62,0.248,Imnaha,LogCreek,2,Hooper,1.0,1.0
49.99,2.016,16.88,0.19,5.94,10.19,2.94,0.43,0.254,Imnaha,LogCreek,2,Hooper,1.0,1.0
50.08,2.03,16.57,0.174,6.24,9.84,2.99,0.59,0.249,Imnaha,LogCreek,2,Hooper,1.0,1.0
50.25,2.073,16.39,0.181,6.37,9.85,2.88,0.54,0.255,Imnaha,LogCreek,2,Hooper,1.0,1.0
50.39,2.109,15.68,0.172,6.52,9.51,3.05,0.66,0.281,Imnaha,LogCreek,2,Hooper,1.0,1.0
51.0,2.091,16.53,0.166,5.55,9.71,2.99,0.74,0.277,Imnaha,LogCreek,2,Hooper,1.0,1.0
49.97,1.924,17.3,0.165,6.28,9.69,2.77,0.89,0.207,Imnaha,LogCreek,2,Hooper,1.0,1.0
50.78,2.269,16.12,0.167,5.88,9.32,2.92,0.82,0.286,Imnaha,LogCreek,2,Hooper,1.0,1.0
49.52,2.013,16.97,0.171,6.42,9.58,2.41,1.31,0.197,Imnaha,LogCreek,2,Hooper,1.0,1.0
53.89,2.32,13.68,0.211,4.34,7.4,3.42,1.26,0.463,Imnaha,LogCreek,2,Hooper,1.0,1.0
52.26,4.136,11.88,0.199,3.58,6.74,3.2,2.74,0.559,Imnaha,LogCreek,2,Hooper,1.0,1.0
50.39,2.109,15.68,0.172,6.52,9.51,3.05,0.66,0.281,Imnaha,LogCreek,2,Reidel,1.0,1.0
50.08,2.03,16.57,0.174,6.24,9.84,2.99,0.59,0.249,Imnaha,LogCreek,2,Reidel,1.0,1.0
49.54,2.12,16.5,0.162,6.17,10.29,2.86,0.35,0.244,Imnaha,LogCreek,2,WolffDatabase,1.0,1.0
51.77,2.246,16.53,0.164,5.53,9.19,3.07,0.95,0.29,Imnaha,FallCreek,3,WolffDatabase,1.0,1.0
51.0,2.141,16.84,0.165,5.29,9.56,3.17,0.82,0.285,Imnaha,FallCreek,3,Hooper,1.0,1.0
51.25,2.228,16.12,0.171,5.42,9.1,2.98,0.91,0.287,Imnaha,FallCreek,3,WolffDatabase,1.0,1.0
51.28,2.272,16.59,0.173,5.0,9.34,3.14,0.78,0.292,Imnaha,FallCreek,3,WolffDatabase,1.0,1.0
50.02,2.103,16.87,0.164,5.46,9.74,3.06,0.79,0.27,Imnaha,FallCreek,3,Hooper,1.0,1.0
50.89,2.136,16.81,0.165,5.27,9.54,3.16,0.81,0.284,Imnaha,FallCreek,3,WolffDatabase,1.0,1.0
51.63,2.248,16.4,0.166,5.12,9.04,3.15,0.96,0.293,Imnaha,FallCreek,3,Reidel2013,1.0,1.0
51.3,2.226,16.38,0.163,5.48,9.11,3.04,0.94,0.287,Imnaha,FallCreek,3,Reidel2013,1.0,1.0
50.02,2.103,16.87,0.164,5.46,9.74,3.06,0.79,0.27,Imnaha,FallCreek,3,Reidel2013,1.0,1.0
51.53,2.243,16.37,0.166,5.11,9.03,3.14,0.96,0.292,Imnaha,FallCreek,3,WolffDatabase,1.0,1.0
51.63,2.248,16.4,0.166,5.12,9.04,3.15,0.96,0.293,Imnaha,FallCreek,3,Reidel,1.0,1.0
51.3,2.226,16.38,0.163,5.48,9.11,3.04,0.94,0.287,Imnaha,FallCreek,3,Reidel,1.0,1.0
50.29,2.257,16.56,0.18,4.94,9.39,3.04,0.78,0.289,Imnaha,FallCreek,3,Hooper,1.0,1.0
51.36,2.233,16.16,0.171,5.43,9.12,2.98,0.91,0.287,Imnaha,FallCreek,3,Hooper,1.0,1.0
51.63,2.248,16.4,0.166,5.12,9.04,3.15,0.96,0.293,Imnaha,FallCreek,3,Hooper,1.0,1.0
51.3,2.226,16.38,0.163,5.48,9.11,3.04,0.94,0.287,Imnaha,FallCreek,3,Hooper,1.0,1.0
50.02,2.103,16.87,0.164,5.46,9.74,3.06,0.79,0.27,Imnaha,FallCreek,3,Reidel,1.0,1.0
51.68,1.797,14.77,0.203,5.75,9.83,3.18,0.5,0.264,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.07,1.656,15.37,0.197,5.16,10.3,2.79,0.61,0.234,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.13,1.724,15.86,0.211,5.11,10.66,2.9,0.42,0.237,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.05,1.648,15.82,0.183,5.16,10.15,3.09,0.54,0.229,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.23,1.667,14.95,0.194,6.35,10.26,3.04,0.36,0.235,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.8,1.553,15.85,0.185,5.27,10.55,2.85,0.47,0.221,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.84,1.741,14.31,0.198,5.69,10.27,3.08,0.5,0.208,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.86,1.706,14.74,0.198,5.39,10.42,2.96,0.49,0.203,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.88,1.668,15.62,0.184,5.14,10.36,3.1,0.49,0.225,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.78,1.705,14.39,0.21,5.74,10.01,3.07,0.61,0.209,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.78,2.923,13.64,0.217,4.32,8.5,3.2,0.99,0.423,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.6,1.692,14.5,0.196,5.81,10.42,2.81,0.5,0.208,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.56,2.859,13.95,0.251,4.49,9.35,3.14,0.79,0.411,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.93,2.608,13.46,0.216,4.39,8.39,2.71,1.16,0.386,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.28,2.703,14.15,0.206,4.6,9.14,3.19,0.98,0.378,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.17,2.497,14.55,0.198,4.65,8.7,3.18,0.95,0.392,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.32,2.543,13.45,0.218,4.96,8.47,2.9,1.0,0.39,Imnaha,AmericanBar,4,Hooper,1.0,1.0
50.08,2.177,16.05,0.176,5.05,9.55,3.15,0.76,0.363,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.13,2.102,16.93,0.165,5.36,9.35,3.03,0.73,0.352,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.7,2.336,13.76,0.228,4.22,8.58,3.09,1.01,0.356,Imnaha,AmericanBar,4,Hooper,1.0,1.0
50.39,2.175,16.09,0.176,5.01,9.53,3.03,0.74,0.361,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.15,2.104,16.5,0.149,4.26,9.72,3.16,0.99,0.361,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.87,2.351,14.09,0.221,4.17,8.66,3.21,0.91,0.359,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.27,2.131,17.0,0.163,4.66,9.8,3.19,0.76,0.352,Imnaha,AmericanBar,4,Hooper,1.0,1.0
50.27,2.071,16.91,0.169,5.52,9.75,3.22,0.74,0.342,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.62,2.124,15.08,0.191,4.64,9.48,3.03,0.81,0.32,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.48,2.593,13.33,0.223,4.41,8.42,2.87,1.17,0.384,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.02,2.302,14.24,0.207,5.18,8.89,2.93,0.86,0.352,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.52,2.292,13.92,0.226,4.35,8.89,3.2,0.93,0.348,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.73,2.312,14.12,0.207,4.61,8.94,3.06,0.83,0.35,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.93,2.365,14.23,0.204,5.17,8.75,3.17,0.94,0.355,Imnaha,AmericanBar,4,Hooper,1.0,1.0
50.71,2.315,14.14,0.207,5.43,8.86,2.92,0.93,0.341,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.89,2.102,16.2,0.17,4.87,9.39,3.14,0.95,0.352,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.1,2.285,14.56,0.203,5.22,9.07,2.87,0.7,0.342,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.72,2.329,14.46,0.196,5.13,9.02,3.12,0.9,0.352,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.53,2.302,14.43,0.207,5.16,8.91,3.15,0.9,0.339,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.07,2.143,14.12,0.221,4.69,9.28,2.96,0.59,0.325,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.48,2.097,14.0,0.219,4.62,9.22,2.91,0.86,0.319,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.43,1.976,15.13,0.19,4.61,9.72,3.02,0.8,0.298,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.54,2.096,14.92,0.187,4.9,9.66,2.95,0.68,0.311,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.36,2.127,14.24,0.218,4.6,9.24,3.04,0.82,0.33,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.34,1.874,14.74,0.226,5.2,10.12,3.05,0.57,0.295,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
50.98,2.242,14.08,0.229,4.58,9.34,3.08,0.72,0.336,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.74,1.673,14.61,0.202,5.66,10.31,2.82,0.51,0.207,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.43,2.637,13.55,0.206,4.58,8.6,3.17,0.97,0.414,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.4,2.754,13.57,0.22,4.29,8.58,3.23,1.03,0.425,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.76,1.674,14.45,0.196,5.85,10.34,2.78,0.47,0.224,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.08,1.663,14.87,0.203,5.7,10.6,2.9,0.46,0.213,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.63,1.607,15.08,0.198,5.64,10.29,2.86,0.56,0.184,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.39,1.6,15.05,0.199,5.9,10.5,2.82,0.47,0.188,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
50.68,3.064,13.54,0.223,4.4,9.28,3.16,0.94,0.447,Imnaha,AmericanBar,4,Reidel2013,1.0,1.0
51.56,2.859,13.95,0.251,4.49,9.35,3.14,0.79,0.411,Imnaha,AmericanBar,4,Reidel2013,1.0,1.0
51.28,2.703,14.15,0.206,4.6,9.14,3.19,0.98,0.378,Imnaha,AmericanBar,4,Reidel2013,1.0,1.0
51.28,2.703,14.15,0.206,4.6,9.14,3.19,0.98,0.378,Imnaha,AmericanBar,4,Reidel,1.0,1.0
51.56,2.859,13.95,0.251,4.49,9.35,3.14,0.79,0.411,Imnaha,AmericanBar,4,Reidel,1.0,1.0
50.68,3.064,13.54,0.223,4.4,9.28,3.16,0.94,0.447,Imnaha,AmericanBar,4,Reidel,1.0,1.0
50.74,2.928,13.97,0.224,4.0,8.62,3.23,1.03,0.437,Imnaha,AmericanBar,4,Hooper,1.0,1.0
50.27,3.152,12.84,0.249,4.33,8.19,3.08,1.28,0.438,Imnaha,AmericanBar,4,Hooper,1.0,1.0
50.83,2.976,13.29,0.234,4.18,8.34,3.23,1.09,0.428,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.18,3.164,13.08,0.264,4.04,8.35,3.16,1.15,0.446,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.27,2.446,14.24,0.188,4.7,9.19,3.08,0.89,0.371,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.86,2.777,13.33,0.235,4.0,8.05,3.25,1.15,0.48,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.71,3.116,13.3,0.236,4.26,8.33,3.28,1.03,0.443,Imnaha,AmericanBar,4,Hooper,1.0,1.0
50.52,2.84,13.7,0.223,4.3,8.28,3.16,1.22,0.424,Imnaha,AmericanBar,4,Hooper,1.0,1.0
50.54,2.876,13.67,0.219,4.29,8.31,3.09,1.22,0.426,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.14,3.002,13.3,0.228,4.25,8.28,3.17,1.14,0.448,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.8,2.886,13.29,0.224,4.25,8.28,3.04,1.14,0.438,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.67,2.87,13.38,0.219,4.22,8.09,3.04,1.18,0.431,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.51,2.885,13.37,0.221,4.23,8.28,2.81,1.3,0.429,Imnaha,AmericanBar,4,Hooper,1.0,1.0
50.84,2.835,14.02,0.215,4.24,8.39,3.29,1.16,0.419,Imnaha,AmericanBar,4,Hooper,1.0,1.0
50.68,3.064,13.54,0.223,4.4,9.28,3.16,0.94,0.447,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.37,2.927,13.83,0.215,3.93,8.36,3.14,1.18,0.446,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.29,2.907,13.33,0.216,4.21,8.15,3.31,1.19,0.437,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.16,2.921,13.63,0.216,4.25,8.32,3.2,1.15,0.443,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.61,2.884,13.35,0.236,4.38,8.24,3.0,1.14,0.427,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.76,2.8,13.0,0.234,4.18,8.12,3.1,1.11,0.417,Imnaha,AmericanBar,4,Hooper,1.0,1.0
52.03,3.045,13.37,0.231,4.25,8.32,3.2,1.07,0.438,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.65,1.805,15.87,0.199,5.04,10.45,2.97,0.52,0.256,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.38,2.965,14.14,0.227,4.05,8.72,3.27,1.04,0.442,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
50.53,2.117,13.75,0.234,5.45,9.83,2.93,0.74,0.294,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.96,2.995,13.45,0.225,4.34,8.53,3.0,1.12,0.432,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.15,2.717,15.27,0.187,4.56,8.59,3.47,1.11,0.418,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.17,2.9,13.3,0.215,4.2,8.13,3.31,1.18,0.436,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.29,2.851,13.22,0.227,4.32,8.09,3.42,1.12,0.412,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.04,2.914,13.6,0.216,4.24,8.3,3.19,1.15,0.442,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.27,2.921,13.52,0.239,4.43,8.35,3.03,1.16,0.432,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.62,2.969,13.51,0.216,4.62,8.55,3.17,1.05,0.417,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.25,2.92,13.79,0.214,3.92,8.34,3.14,1.18,0.445,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.22,2.824,13.12,0.236,4.21,8.2,3.56,1.12,0.42,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.09,2.696,13.74,0.202,4.66,8.58,3.3,0.97,0.404,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.86,2.475,14.4,0.191,4.75,9.29,3.11,0.9,0.375,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.87,2.675,13.59,0.22,4.38,8.47,2.98,1.21,0.384,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.37,2.661,13.49,0.213,4.48,8.42,3.04,1.18,0.379,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.26,2.656,13.48,0.219,4.45,8.46,3.03,1.2,0.384,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.94,2.616,13.45,0.225,4.45,8.5,3.3,1.18,0.387,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.67,2.386,14.26,0.179,4.76,9.21,3.13,0.87,0.366,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.27,2.748,13.54,0.22,4.28,8.56,3.22,1.03,0.424,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.43,2.852,13.92,0.25,4.48,9.32,3.13,0.79,0.41,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.85,2.863,14.15,0.206,4.37,8.35,3.44,1.14,0.42,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.89,2.841,13.83,0.208,4.39,8.22,3.28,1.2,0.423,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.39,3.17,13.0,0.237,4.44,8.2,3.13,1.27,0.449,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.48,2.103,14.18,0.215,4.68,9.29,2.73,0.83,0.317,Imnaha,AmericanBar,4,Hooper,1.0,1.0
51.63,3.175,12.97,0.227,4.37,8.18,3.29,1.09,0.443,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.5,3.015,13.47,0.237,4.23,8.45,3.27,1.11,0.433,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.85,3.206,13.25,0.268,4.09,8.46,3.2,1.17,0.452,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
53.48,2.81,13.49,0.238,4.05,8.14,3.28,1.16,0.486,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.92,3.038,13.34,0.231,4.24,8.3,3.2,1.07,0.437,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
50.56,3.056,13.51,0.223,4.39,9.26,3.16,0.94,0.446,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.59,3.109,13.27,0.235,4.25,8.31,3.27,1.03,0.442,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.31,2.963,13.4,0.219,4.4,8.14,3.34,1.23,0.432,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.66,2.917,13.61,0.216,4.31,8.48,3.2,0.99,0.422,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.57,2.895,13.85,0.208,4.37,8.28,3.24,1.21,0.429,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.23,2.91,13.4,0.226,4.28,8.35,3.49,1.15,0.441,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.02,2.995,13.27,0.228,4.24,8.27,3.16,1.13,0.447,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.1,2.894,13.49,0.221,4.25,8.16,3.49,1.19,0.434,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.97,2.911,13.49,0.223,4.26,8.36,3.24,1.31,0.433,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.84,2.962,13.2,0.229,4.31,8.24,3.26,1.22,0.426,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.84,1.939,14.63,0.211,4.89,9.78,2.98,0.63,0.293,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.39,2.63,13.58,0.218,4.43,8.47,3.12,1.17,0.389,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.06,2.491,14.52,0.198,4.64,8.68,3.18,0.94,0.391,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.98,1.998,15.29,0.192,4.66,9.82,3.05,0.81,0.301,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.44,2.092,14.89,0.186,4.89,9.64,2.95,0.68,0.311,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.91,2.121,14.3,0.217,4.72,9.37,3.14,0.84,0.32,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.25,2.123,14.21,0.217,4.59,9.22,3.03,0.82,0.329,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.72,2.122,14.19,0.226,4.97,9.26,3.13,0.83,0.319,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.03,2.099,14.13,0.22,4.84,9.21,3.15,0.87,0.319,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.93,2.081,14.11,0.211,4.9,9.2,3.15,0.84,0.315,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.9,2.114,14.12,0.221,4.66,9.29,3.35,0.87,0.321,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.37,2.166,14.04,0.221,4.61,9.12,3.05,0.8,0.331,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.5,2.116,14.5,0.216,4.88,9.51,3.02,0.6,0.301,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
50.8,1.951,17.06,0.161,5.48,9.54,3.06,0.83,0.321,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
52.4,1.941,15.23,0.19,4.61,9.73,3.0,0.76,0.302,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.67,1.888,15.95,0.173,5.12,9.58,3.02,0.87,0.314,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.8,2.0,14.73,0.215,4.95,9.61,2.95,0.77,0.289,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.59,2.001,14.92,0.212,4.91,10.11,2.89,0.6,0.291,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
51.56,2.048,14.9,0.229,4.8,9.77,2.96,0.57,0.289,Imnaha,AmericanBar,4,WolffDatabase,1.0,1.0
